,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_subj.HJgtd5UpWefA,3.316745684795173,0.5786005280396754,2.302172053930888,2.8826940620488832,3.3084138722442598,3.721401005404322,4.452012884690422,0.047308005951657656
a_subj.JXwtQfYRmdlb,3.918399682598232,0.8585152471967404,2.5457254392291797,3.30182624610916,3.802073508270537,4.395243282351861,5.852999621211208,0.07634620461897579
a_subj.Jm9VG9LqGvAY,3.1110625515789114,0.6283022142269399,2.1043597718632734,2.612458056156155,3.081248980235962,3.489414033075586,4.437156096476347,0.050123569083450836
a_subj.KOP4RVWbQg5t,1.6314262494308398,0.20481469308530384,1.3207597871504615,1.4877851117094743,1.6115905456848485,1.7355349321967175,2.1153695334433364,0.010489519610600554
a_subj.KhkKnvIk9rxi,3.296181404500807,0.766845312788276,1.9872987621602922,2.7388061958008563,3.2394950575075585,3.7594348461571734,4.98879514791167,0.06625722198051609
a_subj.Kr1fhFpwcKCC,3.1179910999649936,0.745227096721221,2.0154250352615324,2.567439596170142,2.9701980667126713,3.5063504820111784,4.893617411964284,0.06444071957197098
a_subj.LD4oLHRdPfA9,1.4730005925698366,0.16409695323582735,1.214498421195119,1.3605797364734808,1.4507461996966002,1.5697917088316802,1.8256123787267604,0.006856284926349987
a_subj.Lh7MG1xY0pQl,3.3347611236844683,0.595831638842913,2.302816372610245,2.9067094493065735,3.294072158131017,3.7341973888260505,4.563115043980106,0.04707307430280902
a_subj.M07bqEUmTTmk,2.071953768686611,0.5225649273108404,1.3244083602709995,1.6728724815254115,1.9892597086293187,2.3727112362096365,3.3835229317801514,0.04387273700371163
a_subj.NbvzyCXZZi1L,1.2655945376600828,0.12274069970169507,1.0562900972918976,1.179048684993315,1.2539657587456854,1.3406462874590483,1.526436224287588,0.0035866777359801253
a_subj.Nni7lJOWzkSC,3.8741972028874554,0.7458127930674009,2.4605462192547076,3.4009383587282582,3.820019420760441,4.29210836327792,5.524972130377551,0.06338090943360883
a_subj.Ny14T48vbIXV,3.7154804767321172,0.7166217800636382,2.427871463755834,3.2244566208500745,3.6624888108217495,4.1925395337796,5.236649187127935,0.05874289903054917
a_subj.P35mVpqY5nDB,3.188096309500769,0.8234582299073373,1.9366406788503712,2.5780302621845386,3.1007193214259057,3.689224538996036,5.1262694999104665,0.07214364905355944
a_subj.Pvfc2tCVizbx,3.4486857964796775,0.6676804416128019,2.357513716650343,2.9549292938397476,3.391357933299133,3.8966708834669483,4.982961963226731,0.051945568856598144
a_subj.Q2mEAvSQyEQM,1.9408354841814526,0.5997448365750796,1.369663228676556,1.57276006754959,1.7398209077330766,2.06081565496498,3.737313795848938,0.05167789880582123
a_subj.Qjf7kPixAN5S,2.912659847458629,0.5481214050102631,1.906382989120306,2.5370287310394213,2.888046566824806,3.2828026943010293,4.013308217977738,0.043606293087608404
a_subj.SNL6pT4T0GG2,4.14624154012376,0.8519959203505623,2.7486068364323573,3.562655982230563,4.020333391502286,4.638105031358876,6.025488225998079,0.07234598187221192
a_subj.Seoi9ErBmLbz,2.7595044442213377,0.614633520907507,1.806430072652683,2.297790706716395,2.6907456034777337,3.156207871042226,4.056707058777239,0.052265929216055274
a_subj.TSOb1FVsC6Gj,3.3177009098870487,0.4778352149488676,2.420598774338455,2.9859910147806206,3.3139769945067514,3.6315353992378556,4.2803213574815935,0.03397414490387532
a_subj.V3QbPDaHmegI,4.345676666330109,1.0759968799777955,2.512711173371406,3.6444165638013413,4.193017443824644,4.9662166868942155,6.986343696488436,0.10045393499532289
a_subj.VaDNI9pgJd1X,5.1424297126831116,1.0099629508974262,3.427109224281367,4.4292204496878975,5.020143961704047,5.798011818367471,7.385352936932766,0.08921879037963379
a_subj.Wb2VgDD1oiqn,2.2956127273506595,0.366035000393759,1.8112794018106917,2.0449656503375824,2.2283603585146157,2.4598293419213153,3.2237985996046987,0.025083862272029835
a_subj.XdNdtPH2gx6g,1.4150331376839274,0.06367222651272769,1.2977459159477749,1.3713172814331065,1.4117647714945307,1.4557543340753112,1.5478650464956847,0.0017639926212202853
