"subj_code","condition","block_number","case","mode","trial_index","stimulus","text_violation","purpose_violation","stim_type","yes_key","response","response_num","rt","correct_response","wrong_answer"
"rcqcAeO9byr1","speed_accuracy",1,"restaurant","spd",40,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer walks into the restaurant with his new pet parrot.</b><br>",0,1,"incongruent","i","yes",1,2874,"",""
"rcqcAeO9byr1","speed_accuracy",1,"restaurant","spd",43,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A couple bring their pet foxhound into the restaurant for dinner.</b><br>",1,1,"congruent","i","yes",1,2574,"",""
"rcqcAeO9byr1","speed_accuracy",1,"restaurant","spd",46,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A couple have breakfast together at the restaurant before work.</b><br>",0,0,"congruent","i","no",0,1998,"",""
"rcqcAeO9byr1","speed_accuracy",1,"restaurant","spd",49,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer walks into the restaurant with his pet greyhound.</b><br>",1,1,"congruent","i","yes",1,1667,"",""
"rcqcAeO9byr1","speed_accuracy",1,"restaurant","spd",52,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A blind person brings his trained guide dog into the restaurant.</b><br>",1,0,"incongruent","i","yes",1,2318,"",""
"rcqcAeO9byr1","speed_accuracy",1,"restaurant","spd",55,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>Three colleagues have a meeting over dinner at the restaurant.</b><br>",0,0,"congruent","i","no",0,1526,"",""
"rcqcAeO9byr1","speed_accuracy",1,"restaurant","spd",58,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A man carries an injured dog into the restaurant to call for help.</b><br>",1,0,"incongruent","i","yes",1,1806,"",""
"rcqcAeO9byr1","speed_accuracy",1,"restaurant","spd",61,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer brings her pet bulldog into the restaurant for lunch.</b><br>",1,1,"congruent","i","yes",1,1450,"",""
"rcqcAeO9byr1","speed_accuracy",1,"restaurant","spd",64,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer brings his new pet fox into the restaurant for lunch.</b><br>",0,1,"incongruent","i","yes",1,1750,"",""
"rcqcAeO9byr1","speed_accuracy",1,"restaurant","spd",67,"A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A woman brings her trained therapy labrador into the restaurant.</b><br>",1,0,"incongruent","i","no",0,2616,"",""
"rcqcAeO9byr1","speed_accuracy",2,"shoes","spd",72,"To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks around barefoot and dirties the carpets.</b><br>",0,1,"incongruent","i","no",0,2736,"",""
"rcqcAeO9byr1","speed_accuracy",2,"shoes","spd",75,"To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks in with muddy socks and dirties the carpet.</b><br>",0,1,"incongruent","i","no",0,2022,"",""
"rcqcAeO9byr1","speed_accuracy",2,"shoes","spd",78,"To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears his new sneakers and the floor stays clean.</b><br>",1,0,"incongruent","i","yes",1,1407,"",""
"rcqcAeO9byr1","speed_accuracy",2,"shoes","spd",81,"To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks around barefoot and the floor stays clean.</b><br>",0,0,"congruent","i","no",0,1306,"",""
"rcqcAeO9byr1","speed_accuracy",2,"shoes","spd",84,"To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks around barefoot and keeps the carpet clean.</b><br>",0,0,"congruent","i","no",0,1678,"",""
"rcqcAeO9byr1","speed_accuracy",2,"shoes","spd",87,"To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears muddy sneakers and dirties the carpets.</b><br>",1,1,"congruent","i","yes",1,1315,"",""
"rcqcAeO9byr1","speed_accuracy",2,"shoes","spd",90,"To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears stilettos and the carpets get pretty dirty.</b><br>",1,1,"congruent","i","yes",1,1556,"",""
"rcqcAeO9byr1","speed_accuracy",2,"shoes","spd",93,"To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears brand new shoes and keeps the floor clean.</b><br>",1,0,"incongruent","i","yes",1,1551,"",""
"rcqcAeO9byr1","speed_accuracy",2,"shoes","spd",96,"To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears wet deck shoes and dirties the floors.</b><br>",1,1,"congruent","i","yes",1,1595,"",""
"rcqcAeO9byr1","speed_accuracy",2,"shoes","spd",99,"To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks around in socks and keeps the floor clean.</b><br>",0,0,"congruent","i","no",0,1575,"",""
"rcqcAeO9byr1","speed_accuracy",2,"shoes","spd",102,"To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A barefoot guest has a bleeding toe and stains the carpets.</b><br>",0,1,"incongruent","i","no",0,1617,"",""
"rcqcAeO9byr1","speed_accuracy",2,"shoes","spd",105,"To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears clean stilettos and keeps the carpet clean.</b><br>",1,0,"incongruent","i","yes",1,1471,"",""
"rcqcAeO9byr1","speed_accuracy",3,"lab","spd",110,"To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A retired scientist visits the lab to offer advice to new hirees.</b><br>",1,0,"incongruent","i","yes",1,2610,"",""
"rcqcAeO9byr1","speed_accuracy",3,"lab","spd",113,"To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A lab member spends the night sleeping on fragile lab equipment.</b><br>",0,1,"incongruent","i","no",0,2965,"",""
"rcqcAeO9byr1","speed_accuracy",3,"lab","spd",116,"To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A lab scientist performs a risky task while feeling dizzy and tired.</b><br>",0,1,"incongruent","i","no",0,2786,"",""
"rcqcAeO9byr1","speed_accuracy",3,"lab","spd",119,"To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A thief enters the laboratory overnight to find and steal equipment.</b><br>",1,1,"congruent","i","no",0,2832,"",""
"rcqcAeO9byr1","speed_accuracy",3,"lab","spd",122,"To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A member of the public walks past the laboratory while going home.</b><br>",0,0,"congruent","i","no",0,3356,"",""
"rcqcAeO9byr1","speed_accuracy",3,"lab","spd",125,"To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A student enters the laboratory to observe the scientists' work.</b><br>",1,1,"congruent","i","yes",1,3019,"",""
"rcqcAeO9byr1","speed_accuracy",3,"lab","spd",128,"To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A recently retired scientist returns to collect his briefcase.</b><br>",1,0,"incongruent","i","no",0,2539,"",""
"rcqcAeO9byr1","speed_accuracy",3,"lab","spd",131,"To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A skilled technician enters the lab to discuss a job opening.</b><br>",1,0,"incongruent","i","no",0,NA,"",""
"rcqcAeO9byr1","speed_accuracy",3,"lab","spd",134,"To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A tourist walks past the laboratory on his way to the wax museum.</b><br>",0,0,"congruent","i","no",0,3008,"",""
"rcqcAeO9byr1","speed_accuracy",3,"lab","spd",137,"To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A lab member stays after work and gets drunk in the laboratory.</b><br>",0,1,"incongruent","i","no",0,3003,"",""
"rcqcAeO9byr1","speed_accuracy",3,"lab","spd",140,"To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>An amateur scientist enters the laboratory to take photographs.</b><br>",1,1,"congruent","i","no",0,NA,"",""
"rcqcAeO9byr1","speed_accuracy",3,"lab","spd",143,"To avoid accidents, the director of a scientific laboratory issued a rule:<br> ""Access for laboratory personnel only""<br><br><br><b>A scientist working at the laboratory starts a new experiment.</b><br>",0,0,"congruent","i","no",0,3762,"",""
"rcqcAeO9byr1","speed_accuracy",4,"trainstation","spd",148,"To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A vagrant spends the night sleeping on a bench at the station.</b><br>",1,1,"congruent","i","yes",1,2498,"",""
"rcqcAeO9byr1","speed_accuracy",4,"trainstation","spd",151,"To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A vagrant spends the whole night on a bench but does not sleep.</b><br>",0,1,"incongruent","i","yes",1,2935,"",""
"rcqcAeO9byr1","speed_accuracy",4,"trainstation","spd",154,"To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A backpacker spends the night sleeping behind a station bench.</b><br>",0,1,"incongruent","i","no",0,2878,"",""
"rcqcAeO9byr1","speed_accuracy",4,"trainstation","spd",157,"To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A backpacker sits on a station bench and takes a five-minute nap.</b><br>",1,0,"incongruent","i","no",0,3675,"",""
"rcqcAeO9byr1","speed_accuracy",4,"trainstation","spd",160,"To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A commuter briefly falls asleep on a bench waiting for his train.</b><br>",1,0,"incongruent","i","no",0,4412,"",""
"rcqcAeO9byr1","speed_accuracy",4,"trainstation","spd",163,"To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A backpacker looks for her lost phone on the station platform.</b><br>",0,0,"congruent","i","no",0,2325,"",""
"rcqcAeO9byr1","speed_accuracy",4,"trainstation","spd",166,"To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A shift worker briefly dozes on a bench waiting for her manager.</b><br>",1,0,"incongruent","i","yes",1,2660,"",""
"rcqcAeO9byr1","speed_accuracy",4,"trainstation","spd",169,"To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A nightclub dancer falls asleep on a station bench after work.</b><br>",1,1,"congruent","i","yes",1,3412,"",""
"rcqcAeO9byr1","speed_accuracy",4,"trainstation","spd",172,"To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A vagrant spends the night sleeping on the station floor.</b><br>",0,1,"incongruent","i","no",0,3220,"",""
"rcqcAeO9byr1","speed_accuracy",4,"trainstation","spd",175,"To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A backpacker spends the night sleeping on a station bench.</b><br>",1,1,"congruent","i","yes",1,2811,"",""
"rcqcAeO9byr1","speed_accuracy",4,"trainstation","spd",178,"To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A businesswoman enters the station and buys her train ticket.</b><br>",0,0,"congruent","i","no",0,3412,"",""
"rcqcAeO9byr1","speed_accuracy",4,"trainstation","spd",181,"To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A commuter sits on a station bench while waiting for her train.</b><br>",0,0,"congruent","i","no",0,3098,"",""
"rcqcAeO9byr1","speed_accuracy",5,"deer","acc",187,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man takes a walk in the park and photographs the deer there.</b><br>",0,0,"congruent","i","no",0,4652,"no","i"
"rcqcAeO9byr1","speed_accuracy",5,"deer","acc",190,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A hunter, armed with a rifle, fires on the first deer he sees.</b><br>",1,1,"congruent","i","yes",1,4764,"yes","e"
"rcqcAeO9byr1","speed_accuracy",5,"deer","acc",193,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man catches a deer using a trap and gives it a lethal injection.</b><br>",0,1,"incongruent","i","no",0,4617,"","null"
"rcqcAeO9byr1","speed_accuracy",5,"deer","acc",196,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A farmer shoots a deer to end its suffering after it was run over.</b><br>",1,0,"incongruent","i","yes",1,5208,"","null"
"rcqcAeO9byr1","speed_accuracy",5,"deer","acc",199,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A vet shoots a deer with a disease that threatens the whole herd.</b><br>",1,0,"incongruent","i","yes",1,3387,"","null"
"rcqcAeO9byr1","speed_accuracy",5,"deer","acc",202,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man catches and kills a lone baby deer with a hunting knife.</b><br>",0,1,"incongruent","i","yes",1,8581,"","null"
"rcqcAeO9byr1","speed_accuracy",5,"deer","acc",205,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A hiker finds a dying deer and shoots it to relieve its pain.</b><br>",1,0,"incongruent","i","yes",1,5159,"","null"
"rcqcAeO9byr1","speed_accuracy",5,"deer","acc",208,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A woman hikes in the woods carrying a flashlight and a lunch box.</b><br>",0,0,"congruent","i","no",0,5484,"no","i"
"rcqcAeO9byr1","speed_accuracy",5,"deer","acc",211,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man heads deep into the local forest and sees several deer.</b><br>",0,0,"congruent","i","no",0,4394,"no","i"
"rcqcAeO9byr1","speed_accuracy",5,"deer","acc",214,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A farmer sprays poison in his woodland to kill the local deer.</b><br>",0,1,"incongruent","i","yes",1,4145,"","null"
"rcqcAeO9byr1","speed_accuracy",5,"deer","acc",217,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A woman enters a wildlife reserve where she shoots two deer.</b><br>",1,1,"congruent","i","yes",1,4811,"yes","e"
"rcqcAeO9byr1","speed_accuracy",5,"deer","acc",220,"To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man heads deep into the local forest and shoots a deer.</b><br>",1,1,"congruent","i","yes",1,2900,"yes","e"
"rcqcAeO9byr1","speed_accuracy",6,"alcohol","acc",225,"To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A person drives to work after using alcohol-based mouthwash.</b><br>",1,0,"incongruent","i","no",0,5744,"","null"
"rcqcAeO9byr1","speed_accuracy",6,"alcohol","acc",228,"To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A woman drives home after drinking soda at the movie theater.</b><br>",0,0,"congruent","i","no",0,3639,"no","i"
"rcqcAeO9byr1","speed_accuracy",6,"alcohol","acc",231,"To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A drunk man drives his wife to the hospital as she goes into labor.</b><br>",1,0,"incongruent","i","no",0,4599,"","null"
"rcqcAeO9byr1","speed_accuracy",6,"alcohol","acc",234,"To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A sober man re-parks his car in the cul-de-sac to let a guest out.</b><br>",0,0,"congruent","i","no",0,4408,"no","i"
"rcqcAeO9byr1","speed_accuracy",6,"alcohol","acc",237,"To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A sober man rides his motorcycle home after playing board games.</b><br>",0,0,"congruent","i","no",0,3310,"no","i"
"rcqcAeO9byr1","speed_accuracy",6,"alcohol","acc",240,"To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A neighbor sips on wine and re-parks his car in the cul-de-sac.</b><br>",1,0,"incongruent","i","no",0,5622,"","null"
"rcqcAeO9byr1","speed_accuracy",6,"alcohol","acc",243,"To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A young man drives home after drinking heavily at a music festival.</b><br>",1,1,"congruent","i","yes",1,3262,"yes","e"
"rcqcAeO9byr1","speed_accuracy",6,"alcohol","acc",246,"To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A woman drives home after taking ecstasy at a music festival.</b><br>",0,1,"incongruent","i","yes",1,3484,"","null"
"rcqcAeO9byr1","speed_accuracy",6,"alcohol","acc",249,"To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A woman drives home after drinking whiskey at the movie theater.</b><br>",1,1,"congruent","i","yes",1,4210,"yes","e"
"rcqcAeO9byr1","speed_accuracy",6,"alcohol","acc",252,"To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>One stormy night two sober motorbikers race each other on a dark backroad.</b><br>",0,1,"incongruent","i","no",0,5938,"","null"
"rcqcAeO9byr1","speed_accuracy",6,"alcohol","acc",255,"To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>One night two drunk motorbikers race each other on a dark backroad.</b><br>",1,1,"congruent","i","yes",1,5059,"yes","e"
"rcqcAeO9byr1","speed_accuracy",6,"alcohol","acc",258,"To reduce traffic accidents, a zero tolerance law is passed:<br> ""Driving with any trace of alcohol is strictly forbidden""<br><br><br><b>A young man rides his motorcycle home after smoking marihuana.</b><br>",0,1,"incongruent","i","yes",1,6923,"","null"
"rcqcAeO9byr1","speed_accuracy",7,"phones","acc",263,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student consults the textbook to answer a question in class.</b><br>",0,0,"congruent","i","no",0,4981,"no","i"
"rcqcAeO9byr1","speed_accuracy",7,"phones","acc",266,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student arrives early to class and takes out her pencil case.</b><br>",0,0,"congruent","i","no",0,3135,"no","i"
"rcqcAeO9byr1","speed_accuracy",7,"phones","acc",269,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student plays on his tablet instead of paying attention in class.</b><br>",0,1,"incongruent","i","yes",1,2815,"","null"
"rcqcAeO9byr1","speed_accuracy",7,"phones","acc",272,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student takes notes by hand to help her understand a lesson.</b><br>",0,0,"congruent","i","no",0,4452,"no","i"
"rcqcAeO9byr1","speed_accuracy",7,"phones","acc",275,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student reads news on her tablet and doesn't follow the lesson.</b><br>",0,1,"incongruent","i","yes",1,3482,"","null"
"rcqcAeO9byr1","speed_accuracy",7,"phones","acc",278,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student plays a game on his phone instead of paying attention.</b><br>",1,1,"congruent","i","yes",1,2112,"yes","e"
"rcqcAeO9byr1","speed_accuracy",7,"phones","acc",281,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student uses his phone's calculator for the in-class assignment.</b><br>",1,0,"incongruent","i","no",0,8172,"","null"
"rcqcAeO9byr1","speed_accuracy",7,"phones","acc",284,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student messages friends on his laptop and pays no attention.</b><br>",0,1,"incongruent","i","yes",1,3363,"","null"
"rcqcAeO9byr1","speed_accuracy",7,"phones","acc",287,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student uses her phone as a paperweight to keep papers together.</b><br>",1,0,"incongruent","i","no",0,8444,"","null"
"rcqcAeO9byr1","speed_accuracy",7,"phones","acc",290,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student texts friends on her phone and pays no attention.</b><br>",1,1,"congruent","i","yes",1,4142,"yes","e"
"rcqcAeO9byr1","speed_accuracy",7,"phones","acc",293,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A student browses her phone instead of following her lesson.</b><br>",1,1,"congruent","i","yes",1,1767,"yes","e"
"rcqcAeO9byr1","speed_accuracy",7,"phones","acc",296,"To get students to pay attention in class, the headmaster announced:<br> ""Phones may not be used in the classroom""<br><br><br><b>A diabetic student gets an alert on her phone to take her insulin.</b><br>",1,0,"incongruent","i","no",0,8477,"","null"
"rcqcAeO9byr1","speed_accuracy",8,"cars","acc",301,"To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A couple walk their new baby through the park in a stroller.</b><br>",0,0,"congruent","i","no",0,4244,"no","i"
"rcqcAeO9byr1","speed_accuracy",8,"cars","acc",304,"To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A motorcycle courier takes a shortcut through the park.</b><br>",0,1,"incongruent","i","no",0,6306,"","null"
"rcqcAeO9byr1","speed_accuracy",8,"cars","acc",307,"To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A landscaper pushes a grey wheelbarrow through the park.</b><br>",0,0,"congruent","i","no",0,6012,"no","i"
"rcqcAeO9byr1","speed_accuracy",8,"cars","acc",310,"To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A landscaper parks a truck in the park to remove a tree.</b><br>",1,0,"incongruent","i","yes",1,5139,"","null"
"rcqcAeO9byr1","speed_accuracy",8,"cars","acc",313,"To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>An artist installs a race car in the park to honour local heroes.</b><br>",1,0,"incongruent","i","no",0,5103,"","null"
"rcqcAeO9byr1","speed_accuracy",8,"cars","acc",316,"To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A taxi driver takes a shortcut through the park to save time.</b><br>",1,1,"congruent","i","yes",1,5464,"yes","e"
"rcqcAeO9byr1","speed_accuracy",8,"cars","acc",319,"To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A red party limo drives through the park at the DJ's request.</b><br>",1,1,"congruent","i","yes",1,4427,"yes","e"
"rcqcAeO9byr1","speed_accuracy",8,"cars","acc",322,"To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A group of friends cycle through the park on a beer bike.</b><br>",0,1,"incongruent","i","yes",1,5434,"","null"
"rcqcAeO9byr1","speed_accuracy",8,"cars","acc",325,"To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A person speeds through the park on their electric scooter.</b><br>",0,1,"incongruent","i","yes",1,4707,"","null"
"rcqcAeO9byr1","speed_accuracy",8,"cars","acc",328,"To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A person test-drives their new car through the park at noon.</b><br>",1,1,"congruent","i","yes",1,3419,"yes","e"
"rcqcAeO9byr1","speed_accuracy",8,"cars","acc",331,"To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A person jogs through the park to get some daily exercise.</b><br>",0,0,"congruent","i","no",0,4723,"no","i"
"rcqcAeO9byr1","speed_accuracy",8,"cars","acc",334,"To avoid accidents, the local authority issued a rule: ""No cars are allowed inside the park""""<br><br><br><b>A man drives a tow-truck slowly into the park to remove a car.</b><br>",1,0,"incongruent","i","yes",1,5414,"","null"
"S1lgZVLJvNfH","speed_accuracy",1,"trainstation","spd",34,"To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A backpacker spends the night sleeping behind a station bench.</b><br>",0,1,"incongruent","e","yes",1,3277,"",""
"S1lgZVLJvNfH","speed_accuracy",1,"trainstation","spd",37,"To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A vagrant spends the whole night on a bench but does not sleep.</b><br>",0,1,"incongruent","e","yes",1,2224,"",""
"S1lgZVLJvNfH","speed_accuracy",1,"trainstation","spd",40,"To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A commuter sits on a station bench while waiting for her train.</b><br>",0,0,"congruent","e","no",0,2837,"",""
"S1lgZVLJvNfH","speed_accuracy",1,"trainstation","spd",43,"To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A commuter briefly falls asleep on a bench waiting for his train.</b><br>",1,0,"incongruent","e","no",0,2258,"",""
"S1lgZVLJvNfH","speed_accuracy",1,"trainstation","spd",46,"To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A backpacker looks for her lost phone on the station platform.</b><br>",0,0,"congruent","e","no",0,1492,"",""
"S1lgZVLJvNfH","speed_accuracy",1,"trainstation","spd",49,"To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A businesswoman enters the station and buys her train ticket.</b><br>",0,0,"congruent","e","no",0,1233,"",""
"S1lgZVLJvNfH","speed_accuracy",1,"trainstation","spd",52,"To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A shift worker briefly dozes on a bench waiting for her manager.</b><br>",1,0,"incongruent","e","yes",1,2053,"",""
"S1lgZVLJvNfH","speed_accuracy",1,"trainstation","spd",55,"To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A backpacker sits on a station bench and takes a five-minute nap.</b><br>",1,0,"incongruent","e","no",0,2031,"",""
"S1lgZVLJvNfH","speed_accuracy",1,"trainstation","spd",58,"To avoid people spending the night at the train station, the manager posted a rule:<br> ""No sleeping allowed on the benches""<br><br><br><b>A nightclub dancer falls asleep on a station bench after work.</b><br>",1,1,"congruent","e","yes",1,1876,"",""
