,a(full violation),a(no violation),a(purpose violation),a(text violation),v,t(full violation),t(no violation),t(purpose violation),t(text violation),z_trans(full violation),z_trans(no violation),z_trans(purpose violation),z_trans(text violation)
479,3.4265689200858898,3.329582593492563,2.9091475690935216,3.118326470800752,-0.07478452893070751,1.0880879500712766,0.9893294071332964,0.9437970043251732,1.026064550312549,1.1082514355862236,-0.8821402790822559,-0.2980825550477591,0.4242170482125508
480,3.2687320285695405,3.3041512118312024,2.9782237989869405,3.1001683894233825,-0.07352973946480779,1.0926281530292963,0.9996530588629567,0.9292336372824439,1.0419324629781619,1.0787541209769973,-0.9130114264439516,-0.3103628370589021,0.4062337757828807
481,3.4216521545869387,3.3452352665058003,2.9798095438533263,3.0875852786202236,-0.09574476005893708,1.0977188732021423,1.0030245992468598,0.9000899160845094,1.1054040854889684,1.1507462096261778,-0.9206193568236396,-0.1497519959646525,0.463654432110688
482,3.3436554167789136,3.2654781730967746,2.917562417704499,3.0628784656328474,-0.08891305811027946,1.0941457006793571,0.9921455792661299,0.8995393683254693,1.09804809119583,1.1370682801435916,-0.912400519254075,-0.23942421198400474,0.4513722741453598
483,3.280584527525305,3.4177470839112476,2.968534513317017,3.0864895218936184,-0.07458197272198257,1.0883196074862427,0.9758149915117632,0.901517856644159,1.0515086643631015,1.1181197643119214,-0.9071462926411482,-0.21269519778909723,0.3932059397484481
484,3.346640488787266,3.2738795672487835,2.958941143127361,3.162945560858472,-0.09210934239855682,1.0884611797452333,1.0017855315706492,0.9097966858451342,1.030583665517235,1.1024434692858407,-0.8849310460714646,-0.18716548967125074,0.41661088179607086
485,3.2980168953117768,3.2724634597974918,2.9026571027269714,3.147771700553344,-0.09485996947712921,1.0919455948497396,0.9933417798768215,0.9347131669974775,1.050904067385168,1.094330659267006,-0.8708303963353003,-0.17548837834716413,0.4658326542853439
486,3.3362646767452926,3.267357006289606,2.9619992627378817,3.1097892989461373,-0.10160798216666558,1.1061814201782894,0.9847483735965281,0.9018273763254254,1.0738306636725394,1.1533317116402857,-0.8877358498611734,-0.2109076274292277,0.42453938007682096
487,3.32563012427151,3.4425479315515752,2.906355612987236,3.063278269766094,-0.09041326538877406,1.0927457109332321,0.9769440396987772,0.9382816281724271,1.038378113143337,1.1356117876957508,-0.951147542800861,-0.19126373686624962,0.4025735037820367
488,3.3726280903127464,3.387415665339538,2.95710146253922,3.122590668916189,-0.08859241007995769,1.0906363320547048,1.001084211549378,0.9020163980795498,1.0495668633878503,1.128619834915954,-0.9406736141852161,-0.22768405960848487,0.44388585603445646
489,3.297787402688923,3.4425880951877286,2.931954410867174,3.1052605694570192,-0.07609095469847893,1.0899863065279747,1.0018174055617552,0.9286497421484388,1.0509607873872406,1.0716955564114028,-0.9778914683892211,-0.17902655122827382,0.4283001257635857
490,3.3495800727537532,3.383390267223989,2.9953356982672177,3.11992374015639,-0.07782389740456716,1.0939179754574462,1.0120079392618389,0.887708247417238,1.052816843056344,1.0979343206680428,-0.94928035835603,-0.21954105808781738,0.40453151636570434
491,3.367034670731397,3.512173015925594,2.921919082877464,3.072905548172685,-0.08769343189485022,1.0908244079948353,0.9909537869052262,0.9164274955707177,1.0827929685511746,1.095094679451224,-0.9539586724454803,-0.15752430208957685,0.47525994813098116
492,3.4531329123298087,3.3357300294795365,2.937644697784548,3.117597913018655,-0.09362556501299316,1.0926012537702237,0.9784912281322976,0.9101598211714327,1.0429029732033637,1.1381257641114086,-0.8831872859589919,-0.2149406202953969,0.45959223036140395
493,3.3446851325380815,3.321266520633409,2.930516151332872,3.0831558908599996,-0.08114809015790896,1.111009334885885,1.0023206272867025,0.9171749807638532,1.0135636693231527,1.1568863436552406,-0.9286422579764151,-0.231654415820622,0.42569103722952517
494,3.3142110317548252,3.3264511302773627,2.945234950261068,3.10943661324239,-0.09875072554115884,1.0905852321450245,1.0122376898235868,0.9016641575337548,1.034969790300739,1.09133338530431,-0.9080344868555024,-0.1895261044434073,0.45328852684847515
495,3.3510162219513417,3.30124621474414,2.9746374262517405,3.077991761352031,-0.09890173884961245,1.0878634700103735,1.0078621578030154,0.9190163249522747,1.057786555848969,1.1169927953607284,-0.8848702975323631,-0.19550119960871648,0.4309725638086765
496,3.3311222866178047,3.3535559172918936,2.980647637578461,3.1469612956280724,-0.06669559039981844,1.082473198871731,0.9938471447033245,0.9077426009099774,1.01474604095521,1.0620069657301356,-0.9185475886786522,-0.23011268284054912,0.38193821108229625
497,3.3494969193305786,3.3547856381019097,2.923377048593851,3.0695794419922526,-0.08182257095557197,1.0860332606541292,1.0017768409399008,0.912871127619163,1.070501556666113,1.0959315260473075,-0.9328356170020663,-0.19038571426425727,0.4318995763268917
498,3.3778339170480587,3.316229326296744,2.9087805876751487,3.1421682936379174,-0.08909338571978691,1.100264496725284,0.9825420908500955,0.9554594407664809,1.0251812081456542,1.136747654634276,-0.8982492591335002,-0.23327256292877174,0.4270002595684387
499,3.2990057676849154,3.290142075448813,2.933657891468205,3.064414901658765,-0.07989338021881798,1.0901996327711612,0.9773698894528403,0.8998592999957473,1.0774188071590083,1.0628842291546847,-0.8881070433059115,-0.21916476958507097,0.42445594170360235
500,3.3973861101150513,3.289277706395441,2.935575516134205,3.072951318439463,-0.08448398016329056,1.088146975883701,1.007541718614401,0.8971031788568918,1.0699919956075172,1.1310809660417225,-0.9150157375267972,-0.17987838957569807,0.44101827794331294
501,3.283557622472006,3.2836533319739387,2.9493232707707384,3.078911989427728,-0.07925622712727654,1.0845568521333429,0.9874874510829111,0.9031168570810805,1.0470901685789693,1.0672492054093952,-0.8961513376824478,-0.21365254408473333,0.44912731522681704
502,3.324559166396924,3.345968888408847,2.9293949744592447,3.074797822623287,-0.07351111093465364,1.073868598162007,1.0068901950005924,0.9280361734800674,1.0947037224930383,1.07103518529084,-0.9432521478150123,-0.281180380163324,0.42857792140838696
503,3.2989322799134055,3.306013371336085,2.970980119552833,3.0948047392553963,-0.09424563371577006,1.094319454163189,0.9955204565464155,0.901522554185032,1.0107356115771933,1.0791640884019646,-0.8923304852324653,-0.212841741262767,0.405796888873856
504,3.416261750432292,3.3942257179703867,3.0037940023243412,3.0991847745460164,-0.07293427434708219,1.0923145232562792,0.9978792002874737,0.9029363590640312,1.0616395550017768,1.1331262563130737,-0.9307002766210929,-0.21306454560039506,0.4443825770976322
505,3.37332400816133,3.336283206024306,2.9880296592364743,3.121833968077084,-0.08348740876984183,1.0855186383335067,1.0087199086906553,0.909534938937355,1.0212259997163877,1.1294508177174627,-0.9332332623171443,-0.20305185477335225,0.4175658641715029
506,3.418188081975282,3.2587813911541086,2.968468291130047,3.1446195947679323,-0.09574156463286994,1.091304171728468,1.0010728510912268,0.907047996906204,1.055169838074741,1.1352635045346309,-0.8505570274268,-0.1705335039866684,0.41927136138506477
507,3.3888860263239398,3.233897875264546,2.931088425728295,3.060321182895036,-0.09824844636661945,1.0950705080226153,1.0038692421098656,0.9235688389741549,1.0695700280535536,1.1500091133432626,-0.8960825398604672,-0.21116623635572793,0.45913666754246735
508,3.436374775835465,3.3110075719431116,2.95114233997957,3.1253906008029397,-0.08806183351264535,1.105810253823507,1.0075071599041368,0.9096324743714317,1.0781201840435508,1.1495647857036206,-0.8985465783595412,-0.21696532319291606,0.44536277889173415
509,3.430831821094722,3.323018186124229,2.8710306181858924,3.1132234583444798,-0.077821372500112,1.0888462113273172,0.9898020654706132,0.9214868224375093,1.0438935649324304,1.155807480154877,-0.8928877218550416,-0.20571873951610173,0.4281611430008603
510,3.333997783249897,3.283604819536676,2.90789606894779,3.088267207329725,-0.08449686465081782,1.0897972048819786,1.007356226144395,0.9137077112192762,1.0192005839711102,1.1363239169291235,-0.8873373549905866,-0.1888871215325099,0.44622659786213736
511,3.3472677535620297,3.284043678171149,2.9518902135393494,3.11432363873792,-0.08860878147500945,1.0899062027175348,1.0031407355272102,0.894410243468344,1.0178716740185623,1.1191843357408366,-0.9409550939386102,-0.2220347679691367,0.4257517699864193
512,3.336380035491383,3.3113266919339366,2.997983322620535,3.1407655401745123,-0.09070066973054089,1.0946409218381312,0.9833797311277557,0.9076981374691276,1.0234429427040808,1.108244171679111,-0.8930738643913523,-0.1888713167918631,0.43717501396440406
513,3.2567461991658346,3.321820275869784,2.93176755556111,3.1323558589497384,-0.06239114417378398,1.0921150773814157,0.9995026292048832,0.9454702820328988,1.0304725642089032,1.0336691184452018,-0.9233884674893312,-0.28493778986823703,0.40857123748844903
514,3.315311247735959,3.321280920173197,2.9239452467296094,3.0960803048704895,-0.08154316686406073,1.0868872639759832,0.9853956304647427,0.9062461749196711,1.0441059657700966,1.0673721312434228,-0.8852329014047463,-0.17765249374869124,0.39119464867878573
515,3.384112708003904,3.239637633797754,2.916481830068248,3.126681765844056,-0.06587773260279464,1.0896043971173714,0.9954617355784652,0.9322556681541294,0.9922993897054115,1.0825940828291212,-0.8925729696561646,-0.24890963485662257,0.3849235428873654
516,3.203774467488205,3.351496066203904,2.916726876655967,3.1234159362938274,-0.07928841169565329,1.1009172865971542,0.9802579208824501,0.9313627715449877,1.0347341589698313,1.0560815376693922,-0.9035957610725671,-0.194178320317704,0.41835268043735385
517,3.381634484896074,3.3664110426784615,2.945756618976219,3.108330779244538,-0.06690828791413686,1.0847261998174758,0.9831643997243988,0.910914483242464,1.0128584091444461,1.0699944789225944,-0.9414880376516053,-0.19808789852096326,0.4285961487220621
518,3.4392552579085938,3.4187499711747735,2.9250480549397175,3.1351119815628277,-0.0884457051714776,1.0823092034988888,1.0052190050202443,0.9269925566072309,1.045982949464779,1.110096009672397,-0.9782903989669106,-0.26830912103742294,0.43980255989024386
519,3.2730205910436516,3.404132362183047,2.9522282893827776,3.176195262856278,-0.08008715895015989,1.0871418631307288,0.9881002235387099,0.9356255159024246,1.0492066658137424,1.0708886224391194,-0.9403448216466035,-0.24226125266747223,0.4667092169821252
520,3.3732786614080132,3.333843389681722,2.9307563841586504,3.1409533544402164,-0.07979802877908336,1.095467881519204,1.0023724493380322,0.9353923569394385,1.0269546100025742,1.0886240642083787,-0.9448995482258044,-0.25822046082620914,0.41060728016663084
521,3.348362732732571,3.4166462264043655,2.9137305764218002,3.1609897579546264,-0.0895948545231832,1.0925498656898374,0.9979761038991963,0.9243315833959399,1.0045200569520534,1.1259952820829884,-0.9371937730059456,-0.22034337263895257,0.40502010506109326
522,3.304382025013653,3.3103119846921283,2.9664557729693577,3.1128921446089812,-0.09032752555441254,1.0806417990545623,0.9904250132840489,0.8970368564162357,1.0552215685611057,1.064748407912224,-0.9250451477325112,-0.16169957044347033,0.43856241298914944
523,3.3286810690029087,3.2447218373335924,2.9423698808814267,3.049739560789495,-0.09526966251250144,1.083005004230547,1.0011088628341225,0.9131131835415226,1.0739800935661346,1.0795788774011676,-0.8877469619536987,-0.2001583955253974,0.4339689290010203
524,3.340132249742466,3.41855165650934,2.969757829876652,3.061147713990634,-0.07437670455853689,1.0819324861222486,1.0071277969493837,0.912762395536452,1.1065562489392737,1.104680875799636,-0.9839783242624772,-0.22524213986303718,0.43687729030849065
525,3.384211470168355,3.4905287337594197,2.9147819564396507,3.1722705641207396,-0.07916562983583553,1.0909991708919466,1.0038012094740107,0.9057091771760724,1.0223979996357955,1.0927894683319759,-1.002537960986402,-0.19399613700650853,0.44659011040258745
526,3.3772815040163398,3.3744311748354465,2.924620623005268,3.113007553407278,-0.07710358172268411,1.0849685915437606,1.0069963962794632,0.9144540646734197,1.0369922763880544,1.0858895628784377,-0.9374736383325233,-0.2138532290913361,0.44392625128937463
527,3.3489333503812055,3.3567351586535117,2.930425305530937,3.1167757069863007,-0.0721761767729209,1.0831561962428327,0.9927056577188811,0.940498168708353,1.0174888504481023,1.0785142489420967,-0.930284180333489,-0.21999610353098142,0.39581161569393986
528,3.3927917638359695,3.2933415325295314,2.922735481054387,3.060439574275783,-0.07023138458833986,1.0866632106291358,1.004488152568669,0.9098796483157696,1.070020134660007,1.1036787634843557,-0.9392170177225213,-0.24536335414029864,0.37135568775232913
529,3.2620160759666796,3.3412044769925666,2.9651575139925233,3.1423907208949733,-0.07381304310645079,1.0846143160048778,0.9823866628251601,0.9257547809974958,1.0172886348221881,1.0484150251215718,-0.9255706552429369,-0.23994523018390032,0.4314063319246707
530,3.413611332938519,3.27770295328733,2.8969692641484284,3.0858369432761057,-0.08855573504795072,1.0827257024941732,0.9904546516929171,0.9323985425027201,1.0443549728546457,1.146141342363002,-0.9069997713813981,-0.24608893362341705,0.4412655174729887
531,3.264223579945458,3.3818515163968152,2.9344484544859717,3.1656477592379333,-0.10090032218011548,1.0997504327105603,1.0012913634173572,0.9284412833067154,1.0590628384722187,1.1010926265398067,-0.9572389957247087,-0.17669263021253268,0.4158984103999559
532,3.4684766778134812,3.4519101900087046,2.9595644194538586,3.0629388196388323,-0.08791811189655985,1.0982411034415338,0.9872058198137232,0.9016349409419812,1.068028470849486,1.1562227622807317,-0.95399145266759,-0.18684848401734525,0.46851645518375507
533,3.3929307886348155,3.3350129873332475,2.920815557020698,3.123998896683321,-0.08548481610372224,1.084352256444385,0.9871502162816527,0.9284000864612527,1.0588637058874486,1.130556165900584,-0.9227479127431424,-0.2230761977230474,0.4073857681717994
534,3.344335216497849,3.3901957634576037,2.894190620956578,3.1197570769168097,-0.09550685517798611,1.0897946953350894,0.9935665412418877,0.9063970507686813,1.0407353427681767,1.102309677363293,-0.8970382078274584,-0.15108010143975145,0.42986688471021656
535,3.327503337970826,3.2894936808818427,2.928671678471966,3.100453706572852,-0.07945778179012145,1.0863066168875621,1.0031417041561743,0.920611481499162,1.0540097815928777,1.0852917480413586,-0.916830118198572,-0.200727644205979,0.4388307613392231
536,3.4344034178961573,3.354031225971445,2.931761264820974,3.087530643340223,-0.07602207592152364,1.085136904198816,1.003423202894138,0.9245910902214085,1.0729268450111276,1.1084767784434777,-0.9265331760422348,-0.20541123418420199,0.41326171825634944
537,3.3508343974090935,3.299701896705722,2.9067853713696494,3.094619882390469,-0.08390268934202433,1.0865079195125462,1.015341292454281,0.9357378582683743,1.0939165725776114,1.095974632115589,-0.9540477862610985,-0.2544836488380793,0.45875831215393414
538,3.32847917395722,3.384107143425766,2.9733878758473775,3.085653118340637,-0.08583070717299654,1.086764012949339,1.0019226719727714,0.9083411223486638,1.0622237781725579,1.0832581693893173,-0.9522728083950593,-0.2188684039593804,0.4456719383756197
539,3.3547428737648097,3.402858551440921,2.942185648304281,3.0674142480490065,-0.09047206240645585,1.083315717732669,1.0060640586250569,0.9238421181190085,1.0728742237573825,1.100227397553299,-0.931871163795281,-0.2550317551293645,0.4244610580932298
540,3.363651780951691,3.3511291157442664,2.9264490406833774,3.086121393663932,-0.08098589089140872,1.093171092955426,1.0050737277250799,0.9240597723098272,1.0503042557904705,1.101676609539617,-0.9473892957947795,-0.1941956940416506,0.43117310213035953
541,3.346682325610555,3.3054543302096135,2.9438067333916673,3.1171249036854602,-0.07679708868175886,1.08697918874415,0.9863241327749447,0.917802250793042,1.0572170712751654,1.08594428974142,-0.9180578744539349,-0.22519258885901872,0.42858669705709795
542,3.348646462577002,3.317395305683438,2.9238076257953667,3.138725861065346,-0.08733402685789089,1.0913454475556774,1.0039830049797656,0.9322308994499442,0.9883441775444581,1.0895587898793408,-0.9051924828334275,-0.24191228925887948,0.3951082449677415
543,3.2926901357267244,3.38333223187658,2.933442230722227,3.127331730291103,-0.0846609367762954,1.0942768538953926,1.0147025229994278,0.9246265213674857,1.0302009286639169,1.096881742539996,-0.955941352204987,-0.20153164797546666,0.43457017082426525
544,3.335972939591357,3.3788713226660034,2.9328255053391192,3.0544933676888704,-0.09045006310569607,1.08480868676291,1.007870122512844,0.9349993379645704,1.0631945745290823,1.0922701868973745,-0.9293503056535902,-0.21477228376099455,0.4494785210027967
545,3.300176945841862,3.3483202721337135,2.902274911344326,3.128919042162605,-0.09101764665726812,1.0940654173836395,0.9775171721163753,0.9266459003758907,1.0317568631822165,1.0741597575081892,-0.8816897194760148,-0.242087232339674,0.4522327235070235
546,3.2800838354018684,3.3158227710286625,2.880136188279251,3.1611440133002064,-0.0702021800708795,1.075664387923104,0.9824425401537847,0.951683362554401,0.9877515514180361,1.0283353712770364,-0.9093452874140299,-0.212263601528493,0.3639952261083363
547,3.2885473057922168,3.3408399020712394,2.995948809379667,3.0419335530260487,-0.07007100561771341,1.0900181664265294,0.9971694319801674,0.9119162601589962,1.1059472704904352,1.0527424644308976,-0.9229865062483694,-0.2161768840100682,0.42121415915842136
548,3.360756067205572,3.283596246282329,2.945600959053145,3.09500336101641,-0.08039305856797463,1.0853079070651797,0.9960309320178822,0.9296953721220141,1.0682494435094319,1.09201582553828,-0.8814611755936634,-0.1711452555349577,0.452918934273855
549,3.2334117151573927,3.3546877981449055,2.9210404003788075,3.0963123584590106,-0.10008869824758765,1.1079850258191453,0.9993240378511423,0.9261670174222053,1.0510793700494088,1.0886502572901837,-0.9390402641590313,-0.21511043042886696,0.4676401012453928
550,3.2955846705918943,3.356757182964221,2.903387119843966,3.1085422836781826,-0.08271757229592511,1.087684796627028,0.9847037350714385,0.9130704985014649,1.0414611973247305,1.1088883990875278,-0.9135560950266084,-0.21455122109273284,0.42463792351671037
551,3.4062491492651836,3.276560512639342,2.927835604865642,3.028142816398462,-0.08739971427967891,1.0916915859365346,0.9910281546285203,0.9063490073369895,1.093205590667008,1.119103241475412,-0.9080838490496582,-0.2258487836249813,0.45199090978307405
552,3.343796136055111,3.4249450876201757,2.947544175580252,3.138464668796119,-0.08037133413832553,1.0880877531838842,1.0069336855467466,0.932892933399471,1.0336316733038038,1.0851003443303002,-0.9889219253474407,-0.23039302357550528,0.4524697371922687
553,3.249907075835232,3.3291502157516373,2.9576768787072596,3.1027294973145656,-0.054591630616649435,1.087781555860337,1.000350889325721,0.909325015651258,1.064889923713544,1.0479683616499593,-0.9276013890481118,-0.20861010690356308,0.38648048840040905
554,3.2959950045333373,3.307233371432783,2.9940225130789897,3.0720586470107643,-0.07536198764135718,1.0926612028733298,1.0047529316660078,0.9112997427919296,1.079692778576295,1.0764611220066989,-0.918492935056702,-0.2389960203801933,0.3863191654921046
555,3.3163778877739376,3.3424628935428826,2.91404335784275,3.0734019668677144,-0.08040283606537002,1.0868975302353079,0.9872294456640714,0.9073562700721516,1.0456547004125492,1.0591215486562144,-0.8973948100578042,-0.2166634394646333,0.44022844503133685
556,3.334416538333195,3.3816473367794733,2.900492080191747,3.0744742277849593,-0.08365211424322354,1.0978870790521542,0.9960828765669618,0.9132210754624416,1.0924500205829197,1.0924738642685874,-0.9296480717256703,-0.1884417635273794,0.4451432338957226
557,3.3856136049686407,3.370416375749004,2.936789857456228,3.1174276568240358,-0.06983951237361376,1.0881149683160392,1.0043266253128345,0.9126831416339177,1.053366600502439,1.1113604009398563,-0.9845817029670955,-0.21223398630761214,0.4318340055510467
558,3.3822588730230168,3.4498422995730107,2.8987150601604146,3.1081071726213096,-0.06777796933297739,1.1019785961865356,1.0017010298675577,0.9127578539339977,0.9892976072111116,1.1320237482851139,-0.9592475030454823,-0.20707427341333418,0.39211518402313666
559,3.429148713634659,3.3969016632411266,2.983441863362817,3.0345742414913888,-0.07290190290248855,1.09541113987578,0.998054533948482,0.9265076825763356,1.046121226436601,1.1399947049928958,-0.9493525807162596,-0.2135551299279696,0.3674117223396467
560,3.2662158395964167,3.427066916344333,2.982289998600699,3.063952778298279,-0.08425684360056321,1.0924624373209402,1.0035773202242033,0.9045917745975862,1.0853771840872422,1.0709434606952863,-0.9536077525066385,-0.22653055165363925,0.40622649277428685
561,3.226648118120102,3.422637318985467,2.9881943868924994,3.1340794298496077,-0.08780018184525173,1.0907951060241983,1.0045191969994822,0.9268309363616185,1.0241307701103954,1.0867444394563468,-0.9673742287888714,-0.21241342438250985,0.43918944749137384
562,3.3951069125243,3.4119831051791527,2.8999863173087257,3.1057900464836963,-0.08443991839685352,1.0958570687324236,0.9914901222132853,0.91930474533372,1.0441261880445591,1.103088508341598,-0.9614840724031414,-0.1932505938964172,0.459764007721817
563,3.3905800631737226,3.2701632254984268,2.92829920972304,3.097774693454701,-0.06890352325542262,1.090532554191828,1.0079926979770863,0.9201088976711553,1.012772681275706,1.1023640824253609,-0.8981429467011366,-0.20975907431593369,0.3970856051856967
564,3.3320593988182616,3.4340373038793732,2.9086569599932637,3.1129666175421447,-0.08856560867327984,1.0821654624279993,0.9889494757702663,0.9193758225081109,1.0493381550625405,1.0883963183650958,-0.9351457596926828,-0.21268334366146807,0.44741244094314225
565,3.3705124081078544,3.4361429969201587,2.98787352629906,3.1228228531874884,-0.08770800183808639,1.0890596632120937,0.9964990492744649,0.8934548422876807,1.068698843047927,1.1043616799163156,-0.9551435384275468,-0.21210083309706834,0.46499105416902137
566,3.3635136197452,3.3381672681197663,2.9156607575101994,3.1175134679826764,-0.08821255433317383,1.0790860562087956,1.0152504355603578,0.9179178966342743,1.049784192883052,1.0796886235823322,-0.9424997128937542,-0.24507303985907433,0.46798521605887583
567,3.2908594241058124,3.2908904408323947,2.948820351959968,3.123142020183168,-0.0859537204492723,1.0934399460427282,0.977140473863485,0.9164204305260781,1.0122552970646745,1.0812430161329962,-0.8603702230281274,-0.2034318303083676,0.41356512118581223
568,3.2613143648485305,3.332796225342836,2.9773416121337233,3.077648445187949,-0.0789035160498696,1.0944699140293146,1.001467469948744,0.9022617040303446,1.0866737073038288,1.0936931477062477,-0.9586198568399831,-0.20911572109925253,0.45340371097453147
569,3.3870566458602647,3.28172487590589,2.969184148214402,3.119459007029421,-0.08128245907750277,1.0871199549322648,0.9908299092420619,0.900691900783632,1.040047429752017,1.0714635286789258,-0.9089188239417295,-0.17222932577559727,0.42398207602374194
570,3.3807950795409494,3.2891601668013597,2.9746690023887425,3.0863830714739677,-0.06687014535455482,1.0947018004311393,0.9906830832533182,0.9197636698347368,1.0688401761874842,1.0969975415537396,-0.9017368740083553,-0.22943528625014262,0.4151249364409402
571,3.345840255605099,3.3356607841439683,2.992024244990188,3.176680723909496,-0.04718745450973197,1.0773689137677522,0.9875134375184205,0.9049191973776973,1.023300994234376,1.06801641208917,-0.932440532446708,-0.2480332611024698,0.38457919970892296
572,3.2912953915883585,3.275557813506336,2.9490540344070544,3.1157957476279527,-0.06927728063351836,1.0986827143409597,1.0022542705725874,0.9181290957505536,1.0581585954890895,1.0510568666135423,-0.9178884376131256,-0.2420871919078954,0.4449587171206705
573,3.3320607233189383,3.2957534498208627,2.9399810894773037,3.020792031429425,-0.0861933886847008,1.0881947541760333,0.9965386685694465,0.9088423644266307,1.061975682603616,1.0902677239420042,-0.8950754619789351,-0.20690964937419926,0.4192248006408384
574,3.3826810273731276,3.2922900267468402,2.977714986376616,3.1101197012126027,-0.08321738142835494,1.0871371395676395,0.9926289653156481,0.9175447867434173,1.0682793896216265,1.1231142384539359,-0.8688473414253801,-0.21549771762777475,0.3921409273480164
575,3.4432009585904373,3.2756584598064173,3.0417528836587313,3.0278173523301737,-0.07950475751383165,1.0942976080538813,0.9886181468994776,0.895380056857355,1.10967122334902,1.1670234400034056,-0.8886510867863758,-0.23615636393835102,0.4430882460761929
576,3.3478537488812314,3.2659987082139588,2.920289321745862,3.1061662866819204,-0.08999728929623842,1.0971573670295813,0.9980933031999005,0.9126461990897837,1.0688671936161787,1.1075322696306746,-0.8864373206064693,-0.2026800575242163,0.4484876489583417
577,3.294602277579944,3.3484341759574026,2.9340647121816263,3.132620678758369,-0.08252464636485432,1.0898013285258874,1.012201683832401,0.927520275152276,1.0360097777097659,1.0757587359656944,-0.9195471457166294,-0.18077576933307418,0.41499654121850343
578,3.317773093597807,3.232596456639156,2.9530262393324698,3.082216916137428,-0.077122742452607,1.0919906685196064,0.9886226688670167,0.9148740487078069,1.0341486166541112,1.0787691200473355,-0.8450117202915394,-0.23696341172003837,0.43288257830919863
579,3.3457851936852587,3.3367443870899263,2.9931647587557224,3.0928270911387044,-0.06757713675694746,1.080690766470351,1.0016108722806325,0.8946458319930631,1.060558463798039,1.0840860085329291,-0.9430383865703122,-0.21227922976562627,0.4279133829901119
580,3.489265920358948,3.2986282943463965,2.9917153959787792,3.099225752472716,-0.0948857609309291,1.0832249339462352,0.9861610881037253,0.9092041604678465,1.0395814422542706,1.1420852297798147,-0.9290082266531116,-0.2150394367144644,0.48300166952829016
581,3.2783735061446904,3.305627172552055,2.990017334219669,3.0821149927017792,-0.09178309800333136,1.100081814174366,0.993277958729369,0.8996850592832534,1.0569200351798158,1.1120835054254048,-0.8945877335770973,-0.1829235763442023,0.4328696753889106
582,3.413687177136941,3.3767711830850775,2.932331102254363,3.0951562137411144,-0.07523154287175662,1.0932212744677436,0.9947849640884021,0.9123295732790204,1.072545163774802,1.1231636480714038,-0.9582264695351816,-0.2297159955749448,0.46062566438490304
583,3.2618317479736336,3.3479588748003293,2.9481295944501347,3.139253266766918,-0.0819152633002449,1.0927358959147724,0.9987882831901959,0.9254670698600966,1.0308384912895614,1.0647886990555486,-0.954615449516651,-0.24770949694977518,0.40877017255108855
584,3.2436367353550306,3.350172588781278,2.956081903663723,3.12209772378838,-0.08589423333127783,1.0862823899538683,0.9675730300618306,0.9044962805705721,1.0201044104213017,1.0228971798355884,-0.9103706077116265,-0.18288699460170466,0.4139318023078945
585,3.284634675331492,3.3459046576758213,2.9092001761808928,3.0948375329580946,-0.06872364021744792,1.086937054828588,0.9950198899873535,0.9169260139510625,1.0518464969534662,1.052165156108265,-0.8764891321392527,-0.23891483400455749,0.43820577840589353
586,3.253064912027494,3.4379712347695572,2.9676577394389003,3.0413668935040254,-0.08016374715412455,1.0864637602464684,1.0056101506135349,0.9127327291066648,1.049902843272409,1.0630115841893857,-0.9934374573743733,-0.2325908574821473,0.4417996200308323
587,3.2893247007977853,3.4725262788339584,2.9010810522090305,3.0958800134902473,-0.09147590618655468,1.0869874162849738,0.9825454820269937,0.9195340462696073,1.0433659015473318,1.0524079015005339,-0.9398180777664576,-0.18286759972325578,0.4321932910766295
588,3.3803038621317074,3.3205659818669373,2.9449238171879486,3.1001047029024917,-0.06721095597074905,1.095387042118545,0.9877233919296486,0.9232656757577852,1.0577869716376909,1.0980812006971064,-0.9064404434792369,-0.24349890565795618,0.4138750193850909
589,3.2834688527599702,3.3399553252464282,2.9597005564939445,3.0547941756405788,-0.07621473863299913,1.0978541760535834,0.9815514130418114,0.9137045151584716,1.0807010252659635,1.0791046454259305,-0.8683274703245641,-0.21986142263420216,0.41520452133963426
590,3.328797177041539,3.290545023673273,2.9816757381882257,3.0905072071462096,-0.07979866457001357,1.1092063844269,0.9883459357230457,0.8987019648410032,1.0328272091583197,1.132833292170801,-0.884970776068774,-0.1827948258577003,0.44111293822720155
591,3.358445714887107,3.2394873647758065,2.9559024982797077,3.0879540063649142,-0.10464352064945262,1.0899265180187077,1.0075810390490656,0.9163961496401992,1.081868717995306,1.1276616341132457,-0.9030856338392458,-0.22983867147953024,0.4387057288511965
592,3.3694034661901306,3.290694443394767,2.94577324978664,3.1027020935240555,-0.0650260462138742,1.0869087138379716,1.0172913372654413,0.9172074840168385,1.0373847251797133,1.1127604764665384,-0.9466510946353434,-0.2655428058480682,0.4475956409696443
593,3.2630463547153186,3.3932898410018817,2.935971192577853,3.100158345054274,-0.08464064638211902,1.0947204268768458,1.0037591942291813,0.9100857974271545,1.053427637830877,1.0639124039647736,-0.9495049891465593,-0.2157677613787262,0.39859178382215105
594,3.3625885680453425,3.3591921823742514,2.9441298393145234,3.059474109863842,-0.06285040215555449,1.0884346892031713,1.0056905350502308,0.903692541465717,1.0644421783704463,1.0386247740683865,-0.939321404634019,-0.22009193539439484,0.45887157002541146
