Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
687907f263b6376a6a1bfbc4,663631e9a98cfc7ea17bbde6,RETURNED,Not Applicable,2025-07-17T14:26:02.551000Z,,,,,,1202,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6879085820976cdbb4a77688,63e7f2a754618d35c2b61ba5,RETURNED,Not Applicable,2025-07-17T14:27:43.137000Z,,,,,,4038,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68790892d9ab10bb1564a8c0,65cb712a0519adaa6a60e81b,TIMED-OUT,Not Applicable,2025-07-17T14:28:42.224000Z,,,,57577.0,,401,English,36,Female,Black,United States,United States,United States,English,No,Full-Time
687908a82065bcb711d89526,6100b94f1750b9db274684c7,RETURNED,Not Applicable,2025-07-17T14:29:00.294000Z,,,,,,3208,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
687908ad47b0bc2e1ad89a2e,666dbb1357a8cfb6025951df,RETURNED,Not Applicable,2025-07-17T14:29:17.935000Z,,,,,,990,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
687908c0e09ce65751d6632c,665fad6a33f0031a4058cc26,RETURNED,Not Applicable,2025-07-17T14:29:26.526000Z,,,,,,919,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
687908cfd6dddbdfc57bcb7f,59894fbbda239a0001fb8e16,RETURNED,Not Applicable,2025-07-17T14:29:39.234000Z,2025-07-17T14:29:49.215000Z,,2025-07-17T14:29:50.041000Z,,CF25G28M,7274,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
687908e643be91d4b834dbd0,66ebb15a94fdc9a7583e78a5,RETURNED,Not Applicable,2025-07-17T14:30:09.059000Z,,,,,,1424,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68790a0355d061f840279828,67a51728f33f7c45ae3577bc,RETURNED,Not Applicable,2025-07-17T14:39:00.374000Z,2025-07-17T14:41:45.168000Z,,2025-07-17T14:41:46.063000Z,,CF25G28M,593,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68790ad7433f8f8439ea5da9,673b5af372053fd337ec2b07,RETURNED,Not Applicable,2025-07-17T14:39:44.377000Z,,,,,,1984,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68790c4bd9fcb92cf3f27e55,65fcdebb4bb107ea35f4ab42,RETURNED,Not Applicable,2025-07-17T14:44:32.751000Z,,,,,,2780,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6879133206bbca5a302568b9,67d028b6021b038230ccfd4c,RETURNED,Not Applicable,2025-07-17T15:14:09.547000Z,,,,,,994,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68791c50e20992048f45773b,59107216127b0b00011fabea,RETURNED,Not Applicable,2025-07-17T15:52:48.124000Z,,,,,,4679,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68791ccbb62b5defa8ffbb7e,641359b5040c453203e2c088,RETURNED,Not Applicable,,,,,,,4360,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
68793ab1ba7092db812e14cd,6670e05a65d32df6fa3e7560,RETURNED,Not Applicable,2025-07-17T18:05:51.786000Z,,,,,,3746,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
