,a(full violation),a(no violation),a(purpose violation),a(text violation),v(full violation),v(no violation),v(purpose violation),v(text violation),t(full violation),t(no violation),t(purpose violation),t(text violation),z_trans
57,6.744803501249852,4.839338005699719,3.072593297777253,3.1435730675224387,1.3378238519829087,-1.2588962270795805,-0.47631404893885104,0.16210538177194397,0.24140536158958698,0.38359799452810944,0.8413321507223305,0.9821602976217189,0.2011584359622642
58,6.868868145481312,4.95479477406874,3.0457123799533687,3.15259445579609,1.376841377517475,-1.2518724885919157,-0.46638826274632683,0.17784082438611146,0.23846069948338788,0.36839107609075356,0.8467779490995473,0.9462836830334487,0.1794870764251801
59,6.991501517981047,5.03148512858402,3.096816751627199,3.2337062673559114,1.3543692016927642,-1.2804864140693948,-0.502050032125323,0.15729968147360593,0.21222852370046116,0.33763480956508213,0.8268734166204398,0.9138249065085657,0.19853513141582782
60,7.023650244792152,4.979988456739634,3.1128401742898983,3.1322320365947287,1.3974729587559243,-1.2684887833609046,-0.43299905126065674,0.1836725834941838,0.19361294135268747,0.37638633597324256,0.8303870658362102,0.9647364101130782,0.1531884342798537
61,6.931292754178951,5.07129702455836,3.065024409178078,3.0699114898682005,1.3832246318808452,-1.3121206232547766,-0.4333328166872156,0.16417779940106234,0.17228510983697765,0.3771426956114774,0.8384636994737078,0.9850336710007,0.1671608461281996
62,6.710830180520259,4.969331311035124,3.033722921492472,3.2534265993729004,1.3476629875832233,-1.284979004896045,-0.46506522045211773,0.19176457446002926,0.25021561703109213,0.36405961932081654,0.8797111823689489,0.9646485419226832,0.18287881044823306
63,6.843534974887368,4.953605933919787,3.1000022719225147,3.1304186204710716,1.3647257919745754,-1.2827820207252045,-0.43568192331156663,0.16329473853435209,0.2229590503930106,0.38669091733701993,0.8248948293689349,0.9699073178168549,0.16087648427872275
64,6.97850670341836,5.0582508075814205,3.012045408215857,3.0994909905229413,1.4069701905013239,-1.286833538312281,-0.4166503677124572,0.16963174960817534,0.19029072631943889,0.3592566883142883,0.8956655337335445,0.9864207092054649,0.1420482245492742
65,7.16173522613606,5.049119022038918,3.080246213275007,3.102451998801918,1.4008886286434645,-1.2901767594948095,-0.4189907258475862,0.17250790353969048,0.16540753843805814,0.36737069326680094,0.8391631056696561,0.9603576508103027,0.16737624126051875
66,7.054892967605223,5.077128389165735,3.00961813815867,3.104454558520927,1.3944076413297881,-1.2743294756976544,-0.4628693648111099,0.18398383428892964,0.1632621615091016,0.37565359413521604,0.8617926271113859,0.999789153009629,0.1537118910612597
