,a(full violation),a(no violation),a(purpose violation),a(text violation),v(full violation),v(no violation),v(purpose violation),v(text violation),t(full violation),t(no violation),t(purpose violation),t(text violation),z_trans(full violation),z_trans(no violation),z_trans(purpose violation),z_trans(text violation)
74,4.722096944878885,4.4866450767881965,3.06586026384663,3.073347504029857,1.2118002581925114,-1.2885840799043435,-0.4628500450640385,0.16961429943172684,0.3541964974540186,0.3681487216614492,0.8328454505945869,0.9527304661607146,-0.31246054895426834,0.47321382373131143,0.21020144401561394,0.11990715310558092
75,4.7064867448462415,4.400405616452543,3.136797493120891,3.117458994312484,1.2286399129327263,-1.2755521080630026,-0.48519944363940715,0.22223583359800744,0.3394175236609112,0.3506233025746956,0.7980651503982913,0.9361237725573633,-0.32918908168329686,0.5262932905266803,0.2753928080381336,0.020412596327418292
76,4.845298243830142,4.496086240962589,3.0520654120856636,3.1466315969260505,1.2816021179757355,-1.2960941796274699,-0.5212602821693534,0.2129501000012068,0.34776719987134486,0.36335984805345156,0.825363639108185,0.940579711317557,-0.322830021640762,0.4748075932656123,0.2915857293881064,0.08797436411543365
77,4.613101823334174,4.459540965623651,3.0687920814471097,3.1517892325966774,1.2184785223883312,-1.288494000985433,-0.4685675775636893,0.19346749029194787,0.26483934563464273,0.35100366645318987,0.8314289627294084,0.9492976797857988,-0.5155977634934366,0.5126269570483778,0.24103339960699807,0.10152616880178261
78,4.547469360280012,4.526654104204902,3.0549671896548545,3.1615931999006097,1.2786252927568063,-1.3107213295546034,-0.4773972995341348,0.20748811735104503,0.3026292842841175,0.3738885164400277,0.877182948638067,0.9529489719129902,-0.5599550672169877,0.4792934236033401,0.20163408590037848,0.07091322707363067
79,4.419950038489686,4.444647557240977,3.1754643230922,3.1430271916769943,1.2778121991363451,-1.300854706633802,-0.5034697518965935,0.1761356774211911,0.3393631545577578,0.3528587498707986,0.7622160949240351,0.9564832667854758,-0.5330673355983478,0.4978583575154571,0.2700379845859511,0.0733544743064888
80,4.6236891100503446,4.380183796999901,3.1779808098309705,3.085084650127489,1.3078070259764782,-1.2493069943380526,-0.5118573306933266,0.20179785624438687,0.3094818493437637,0.3774228732919911,0.7836368907418768,0.9896996768540771,-0.5142300655746107,0.43958649439294323,0.32289676661388045,0.05860499464979339
81,4.639627688985566,4.4806253316820275,3.1073360396248404,3.1208365345199605,1.2759791065165893,-1.284604048310979,-0.4762907184943024,0.19257493650638421,0.32646925057857756,0.37179829192249125,0.8003614860836291,0.9241891088582025,-0.46759567658577506,0.4531675179113813,0.20811596864534299,0.04721757329936704
82,4.699572353049973,4.434853966171505,3.0585895094364197,3.051166945104984,1.2813000063501232,-1.2361411560722906,-0.46060895789232875,0.18259726586079053,0.3163274808842994,0.38163874796981295,0.8277249967384629,0.9486786788874995,-0.42110783969827514,0.41032928482926156,0.19165091534274414,0.12080234126008477
83,4.772799140596864,4.497727828288454,3.092539116345132,3.173711738875096,1.2684863248329388,-1.2623732558767893,-0.4515727109651123,0.17834825463798315,0.3462609430203933,0.3530581286913466,0.8509209816810167,0.8893782773453891,-0.3642642250138114,0.43665787391892574,0.1461595391423997,0.058721150225081814
84,4.748386163277828,4.495494086878145,3.029390850613182,3.0598895184887467,1.2778843296115607,-1.2599320190849164,-0.48415475812291436,0.2060259800983549,0.28443197466106634,0.362148954988788,0.8349371628446822,1.0008831561249707,-0.45329860421122664,0.44182658951117854,0.22671278362496772,0.027197279052214363
85,4.591896413291412,4.4739757921749606,3.013965306055259,3.0937820363277595,1.2602186714208645,-1.280425235362863,-0.45682506327509215,0.19011952273695298,0.30377157627425294,0.366198751444132,0.8388461556566784,0.9754183581683185,-0.4657045903419893,0.47081826262643905,0.21495267417909333,0.0748659279928811
86,4.602336252020375,4.506715529863765,3.140929981544992,3.0929861028667935,1.2520216019527326,-1.2956242593709038,-0.42386288568784247,0.18677986889601897,0.354538946801056,0.36946116089698244,0.7855201097633762,0.9688188468603158,-0.3884017817050377,0.4814707859759446,0.2017190105043494,0.08276585580848908
87,4.646989135172543,4.488824998142561,3.0527116691011678,3.099541879943928,1.2683888390796325,-1.28810605518844,-0.4262773202901149,0.19775749425421876,0.357960318423512,0.35681169542791163,0.8132240449767348,0.9504725373610832,-0.4020834607765715,0.4425157693610388,0.16355343056803612,0.07548072890795463
88,4.653092152904649,4.63175636780097,3.0861407400140237,3.1114748264979526,1.2616392924041326,-1.3003947668864495,-0.47730559415178647,0.1993327843029437,0.33677942471240924,0.34052992186537195,0.829357102527503,0.9575739494369693,-0.421266455748914,0.4632886704662617,0.23299089506944498,0.10841564221283273
89,4.651057906127786,4.540808505459795,3.144910565394724,3.0854574087057816,1.2904778238356809,-1.3006148497348509,-0.467171558438272,0.1998993394169892,0.34736928376520104,0.3513821737106838,0.7968649437072773,0.9735958522694057,-0.43945654343585017,0.49129640585613055,0.198045917011141,0.11904691907484267
90,4.686858444693691,4.551317829158557,3.0286834465157044,3.0973011536191173,1.2602989485469127,-1.2826929770641944,-0.46694698831226905,0.188743219532831,0.3341735387052613,0.3540694365167873,0.8229981099927389,0.9543122683994759,-0.41780947404725405,0.433325156255193,0.22093068539204222,0.08193512528027572
91,4.669687851858575,4.458004862468666,3.1028266639798847,3.151383952273586,1.2632395107001453,-1.267913341993084,-0.4807764313646424,0.22262596822768652,0.3260021181721064,0.3961276143100165,0.8394543278253792,0.9429462464352575,-0.4174408165620346,0.401136391367897,0.1720974276169836,0.052812101309467674
