"subj_code","block","stim_type","response","rt"
"RvZ6pPZWpwBr","1","Incongruent",1,1406
"RvZ6pPZWpwBr","1","Congruent",1,1053
"RvZ6pPZWpwBr","1","Congruent",1,996
"RvZ6pPZWpwBr","1","Incongruent",1,1235
"RvZ6pPZWpwBr","1","Congruent",1,927
"RvZ6pPZWpwBr","1","Incongruent",1,1130
"RvZ6pPZWpwBr","1","Incongruent",1,1375
"RvZ6pPZWpwBr","1","Congruent",1,805
"RvZ6pPZWpwBr","1","Incongruent",1,1100
"RvZ6pPZWpwBr","1","Congruent",1,871
"RvZ6pPZWpwBr","2","Congruent",1,1255
"RvZ6pPZWpwBr","2","Incongruent",1,1013
"RvZ6pPZWpwBr","2","Congruent",1,496
"RvZ6pPZWpwBr","2","Congruent",1,812
"RvZ6pPZWpwBr","2","Congruent",1,1213
"RvZ6pPZWpwBr","2","Congruent",1,1203
"RvZ6pPZWpwBr","2","Incongruent",1,1150
"RvZ6pPZWpwBr","2","Incongruent",1,1486
"RvZ6pPZWpwBr","2","Congruent",1,1248
"RvZ6pPZWpwBr","2","Incongruent",1,1179
"RvZ6pPZWpwBr","2","Congruent",1,1311
"RvZ6pPZWpwBr","2","Congruent",1,920
"RvZ6pPZWpwBr","2","Congruent",1,1032
"RvZ6pPZWpwBr","2","Incongruent",1,880
"RvZ6pPZWpwBr","2","Congruent",1,1011
"RvZ6pPZWpwBr","2","Congruent",1,961
"RvZ6pPZWpwBr","2","Incongruent",1,1517
"RvZ6pPZWpwBr","2","Incongruent",1,1438
"RvZ6pPZWpwBr","2","Incongruent",1,1094
"RvZ6pPZWpwBr","2","Congruent",1,869
"RvZ6pPZWpwBr","2","Incongruent",1,1134
"RvZ6pPZWpwBr","2","Incongruent",1,982
"RvZ6pPZWpwBr","2","Incongruent",1,891
"RvZ6pPZWpwBr","2","Incongruent",1,1176
"RvZ6pPZWpwBr","3","Incongruent",1,946
"RvZ6pPZWpwBr","3","Incongruent",1,1176
"RvZ6pPZWpwBr","3","Congruent",1,892
"RvZ6pPZWpwBr","3","Congruent",1,1139
"RvZ6pPZWpwBr","3","Incongruent",1,927
"RvZ6pPZWpwBr","3","Congruent",1,1116
"RvZ6pPZWpwBr","3","Congruent",1,1100
"RvZ6pPZWpwBr","3","Incongruent",1,1411
"RvZ6pPZWpwBr","3","Congruent",1,1065
"RvZ6pPZWpwBr","3","Incongruent",1,1026
"RvZ6pPZWpwBr","3","Incongruent",1,1153
"RvZ6pPZWpwBr","3","Incongruent",1,1066
"RvZ6pPZWpwBr","3","Congruent",1,1023
"RvZ6pPZWpwBr","3","Incongruent",1,1137
"RvZ6pPZWpwBr","3","Congruent",1,1045
"RvZ6pPZWpwBr","3","Incongruent",1,1079
"RvZ6pPZWpwBr","3","Congruent",1,1216
"RvZ6pPZWpwBr","3","Incongruent",1,927
"RvZ6pPZWpwBr","3","Congruent",1,1062
"RvZ6pPZWpwBr","3","Congruent",1,823
"RvZ6pPZWpwBr","3","Incongruent",1,1226
"RvZ6pPZWpwBr","3","Congruent",1,989
"RvZ6pPZWpwBr","3","Congruent",1,853
"RvZ6pPZWpwBr","3","Incongruent",1,1024
"RvZ6pPZWpwBr","4","Congruent",1,690
"RvZ6pPZWpwBr","4","Congruent",1,1007
"RvZ6pPZWpwBr","4","Congruent",1,1026
"RvZ6pPZWpwBr","4","Congruent",1,1227
"RvZ6pPZWpwBr","4","Congruent",1,908
"RvZ6pPZWpwBr","4","Congruent",1,1431
"RvZ6pPZWpwBr","4","Congruent",1,1007
"RvZ6pPZWpwBr","4","Incongruent",1,760
"RvZ6pPZWpwBr","4","Incongruent",1,936
"RvZ6pPZWpwBr","4","Incongruent",1,954
"RvZ6pPZWpwBr","4","Incongruent",1,1526
"RvZ6pPZWpwBr","4","Incongruent",1,1193
"RvZ6pPZWpwBr","4","Incongruent",1,1133
"RvZ6pPZWpwBr","4","Congruent",1,1251
"RvZ6pPZWpwBr","4","Incongruent",1,965
"RvZ6pPZWpwBr","4","Congruent",1,1022
"RvZ6pPZWpwBr","4","Incongruent",1,839
"RvZ6pPZWpwBr","4","Incongruent",1,724
"RvZ6pPZWpwBr","4","Incongruent",1,963
"RvZ6pPZWpwBr","4","Congruent",1,1236
"RvZ6pPZWpwBr","4","Incongruent",1,737
"RvZ6pPZWpwBr","4","Incongruent",1,829
"RvZ6pPZWpwBr","4","Congruent",1,1112
"RvZ6pPZWpwBr","4","Congruent",1,833
"okP3XqEil2JX","1","Congruent",1,1224
"okP3XqEil2JX","1","Incongruent",1,1004
"okP3XqEil2JX","1","Incongruent",1,970
"okP3XqEil2JX","1","Congruent",1,775
"okP3XqEil2JX","1","Incongruent",1,1327
"okP3XqEil2JX","1","Incongruent",1,894
"okP3XqEil2JX","1","Congruent",1,863
"okP3XqEil2JX","1","Incongruent",1,982
"okP3XqEil2JX","1","Congruent",1,788
"okP3XqEil2JX","1","Congruent",1,1161
"okP3XqEil2JX","1","Incongruent",1,1011
"okP3XqEil2JX","1","Congruent",1,962
"okP3XqEil2JX","1","Congruent",1,823
"okP3XqEil2JX","1","Congruent",1,865
"okP3XqEil2JX","1","Congruent",1,977
"okP3XqEil2JX","1","Incongruent",1,801
"okP3XqEil2JX","1","Congruent",1,1067
"okP3XqEil2JX","1","Incongruent",1,1016
"okP3XqEil2JX","1","Incongruent",1,1268
"okP3XqEil2JX","1","Incongruent",1,1124
"okP3XqEil2JX","1","Incongruent",1,1062
"okP3XqEil2JX","1","Congruent",1,828
"okP3XqEil2JX","1","Incongruent",1,940
"okP3XqEil2JX","1","Congruent",1,897
"okP3XqEil2JX","2","Incongruent",1,1016
"okP3XqEil2JX","2","Congruent",1,921
"okP3XqEil2JX","2","Incongruent",1,668
"okP3XqEil2JX","2","Congruent",1,919
"okP3XqEil2JX","2","Congruent",1,771
"okP3XqEil2JX","2","Incongruent",1,1471
"okP3XqEil2JX","2","Incongruent",1,775
"okP3XqEil2JX","2","Incongruent",1,716
"okP3XqEil2JX","2","Congruent",1,757
"okP3XqEil2JX","2","Congruent",1,932
"okP3XqEil2JX","2","Incongruent",1,526
"okP3XqEil2JX","2","Congruent",1,975
"okP3XqEil2JX","2","Incongruent",1,448
"okP3XqEil2JX","2","Incongruent",1,917
"okP3XqEil2JX","2","Congruent",1,869
"okP3XqEil2JX","2","Congruent",1,686
"okP3XqEil2JX","2","Incongruent",1,876
"okP3XqEil2JX","2","Incongruent",1,946
"okP3XqEil2JX","2","Congruent",1,759
"okP3XqEil2JX","2","Congruent",1,730
"okP3XqEil2JX","2","Incongruent",1,767
"okP3XqEil2JX","2","Congruent",0,680
"okP3XqEil2JX","2","Congruent",1,935
"okP3XqEil2JX","2","Incongruent",1,994
"okP3XqEil2JX","3","Incongruent",1,2277
"okP3XqEil2JX","3","Incongruent",1,903
"okP3XqEil2JX","3","Incongruent",1,735
"okP3XqEil2JX","3","Congruent",1,899
"okP3XqEil2JX","3","Incongruent",1,1187
"okP3XqEil2JX","3","Incongruent",1,1112
"okP3XqEil2JX","3","Incongruent",1,785
"okP3XqEil2JX","3","Congruent",1,769
"okP3XqEil2JX","3","Incongruent",1,992
"okP3XqEil2JX","3","Incongruent",1,1041
"okP3XqEil2JX","3","Congruent",1,775
"okP3XqEil2JX","3","Congruent",1,819
"okP3XqEil2JX","3","Incongruent",1,1083
"okP3XqEil2JX","3","Incongruent",1,800
"okP3XqEil2JX","3","Incongruent",1,781
"okP3XqEil2JX","3","Congruent",1,695
"okP3XqEil2JX","3","Congruent",1,1129
"okP3XqEil2JX","3","Congruent",1,744
"okP3XqEil2JX","3","Congruent",1,878
"okP3XqEil2JX","3","Congruent",1,638
"okP3XqEil2JX","3","Congruent",1,909
"okP3XqEil2JX","3","Congruent",1,1362
"okP3XqEil2JX","3","Incongruent",1,1039
"okP3XqEil2JX","3","Congruent",1,544
"okP3XqEil2JX","4","Congruent",1,1051
"okP3XqEil2JX","4","Incongruent",1,838
"okP3XqEil2JX","4","Incongruent",1,733
"okP3XqEil2JX","4","Incongruent",1,1131
"okP3XqEil2JX","4","Congruent",1,921
"okP3XqEil2JX","4","Congruent",1,856
"okP3XqEil2JX","4","Incongruent",1,714
"okP3XqEil2JX","4","Congruent",1,735
"okP3XqEil2JX","4","Incongruent",1,809
"okP3XqEil2JX","4","Congruent",1,700
"okP3XqEil2JX","4","Congruent",1,730
"okP3XqEil2JX","4","Congruent",1,760
"okP3XqEil2JX","4","Incongruent",1,943
"okP3XqEil2JX","4","Congruent",1,740
"okP3XqEil2JX","4","Incongruent",1,1233
"okP3XqEil2JX","4","Incongruent",0,1059
"okP3XqEil2JX","4","Congruent",1,867
"okP3XqEil2JX","4","Congruent",1,809
"okP3XqEil2JX","4","Congruent",1,577
"okP3XqEil2JX","4","Incongruent",1,641
"okP3XqEil2JX","4","Incongruent",1,794
"okP3XqEil2JX","4","Incongruent",1,1154
"okP3XqEil2JX","4","Incongruent",1,828
"okP3XqEil2JX","4","Congruent",1,782
"ycXRu0H8U30S","1","Incongruent",1,1211
"ycXRu0H8U30S","1","Congruent",1,1479
"ycXRu0H8U30S","1","Congruent",1,1807
"ycXRu0H8U30S","1","Incongruent",1,1653
"ycXRu0H8U30S","1","Congruent",1,2016
"ycXRu0H8U30S","1","Congruent",1,914
"ycXRu0H8U30S","1","Incongruent",1,1374
"ycXRu0H8U30S","1","Congruent",1,1513
"ycXRu0H8U30S","1","Incongruent",1,2534
"ycXRu0H8U30S","1","Incongruent",1,1288
"ycXRu0H8U30S","1","Incongruent",1,1527
"ycXRu0H8U30S","1","Incongruent",1,1381
"ycXRu0H8U30S","1","Congruent",1,1541
"ycXRu0H8U30S","1","Congruent",1,1320
"ycXRu0H8U30S","1","Congruent",1,746
"ycXRu0H8U30S","1","Incongruent",1,1969
"ycXRu0H8U30S","1","Congruent",1,1464
"ycXRu0H8U30S","1","Congruent",1,1399
"ycXRu0H8U30S","1","Congruent",1,910
"ycXRu0H8U30S","1","Incongruent",1,1739
"ycXRu0H8U30S","1","Congruent",1,1904
"ycXRu0H8U30S","1","Incongruent",1,1278
"ycXRu0H8U30S","1","Incongruent",1,1392
"ycXRu0H8U30S","1","Incongruent",1,1633
"ycXRu0H8U30S","2","Incongruent",1,1721
"ycXRu0H8U30S","2","Incongruent",1,1467
"ycXRu0H8U30S","2","Congruent",1,1960
"ycXRu0H8U30S","2","Congruent",1,835
"ycXRu0H8U30S","2","Incongruent",1,1194
"ycXRu0H8U30S","2","Congruent",1,2052
"ycXRu0H8U30S","2","Incongruent",1,1312
"ycXRu0H8U30S","2","Congruent",1,1143
"ycXRu0H8U30S","2","Congruent",1,1528
"ycXRu0H8U30S","2","Incongruent",1,1443
"ycXRu0H8U30S","2","Congruent",1,869
"ycXRu0H8U30S","2","Incongruent",1,1439
"ycXRu0H8U30S","2","Incongruent",1,1304
"ycXRu0H8U30S","2","Congruent",1,1105
"ycXRu0H8U30S","2","Incongruent",1,1197
"ycXRu0H8U30S","2","Congruent",1,1370
"ycXRu0H8U30S","2","Congruent",1,1386
"ycXRu0H8U30S","2","Congruent",1,1799
"ycXRu0H8U30S","2","Incongruent",1,1381
"ycXRu0H8U30S","2","Incongruent",1,1170
"ycXRu0H8U30S","2","Incongruent",1,2211
"ycXRu0H8U30S","2","Congruent",1,940
"ycXRu0H8U30S","2","Congruent",1,1188
"ycXRu0H8U30S","2","Incongruent",1,1124
"ycXRu0H8U30S","3","Congruent",1,997
"ycXRu0H8U30S","3","Congruent",1,850
"ycXRu0H8U30S","3","Congruent",1,732
"ycXRu0H8U30S","3","Congruent",1,764
"ycXRu0H8U30S","3","Incongruent",1,1202
"ycXRu0H8U30S","3","Incongruent",1,1870
"ycXRu0H8U30S","3","Congruent",1,1146
"ycXRu0H8U30S","3","Incongruent",1,825
"ycXRu0H8U30S","3","Incongruent",1,1075
"ycXRu0H8U30S","3","Incongruent",1,1188
"ycXRu0H8U30S","3","Incongruent",1,1257
"ycXRu0H8U30S","3","Congruent",1,1004
"ycXRu0H8U30S","3","Incongruent",1,1468
"ycXRu0H8U30S","3","Incongruent",1,1183
"ycXRu0H8U30S","3","Congruent",1,991
"ycXRu0H8U30S","3","Congruent",1,1294
"ycXRu0H8U30S","3","Incongruent",1,1042
"ycXRu0H8U30S","3","Congruent",1,899
"ycXRu0H8U30S","3","Congruent",1,945
"ycXRu0H8U30S","3","Incongruent",1,711
"ycXRu0H8U30S","3","Incongruent",1,1215
"ycXRu0H8U30S","3","Incongruent",1,870
"ycXRu0H8U30S","3","Congruent",1,716
"ycXRu0H8U30S","3","Congruent",1,810
"ycXRu0H8U30S","4","Congruent",1,1161
"ycXRu0H8U30S","4","Incongruent",1,1961
"ycXRu0H8U30S","4","Incongruent",1,906
"ycXRu0H8U30S","4","Congruent",1,940
"ycXRu0H8U30S","4","Incongruent",1,753
"ycXRu0H8U30S","4","Incongruent",1,1001
"ycXRu0H8U30S","4","Congruent",1,788
"ycXRu0H8U30S","4","Congruent",1,1192
"ycXRu0H8U30S","4","Incongruent",1,1165
"ycXRu0H8U30S","4","Incongruent",1,1397
"ycXRu0H8U30S","4","Incongruent",1,858
"ycXRu0H8U30S","4","Congruent",1,1111
"ycXRu0H8U30S","4","Incongruent",1,1138
"ycXRu0H8U30S","4","Congruent",1,862
"ycXRu0H8U30S","4","Incongruent",1,903
"ycXRu0H8U30S","4","Congruent",1,813
"ycXRu0H8U30S","4","Congruent",1,745
"ycXRu0H8U30S","4","Congruent",1,856
"ycXRu0H8U30S","4","Incongruent",1,908
"ycXRu0H8U30S","4","Congruent",1,1024
"ycXRu0H8U30S","4","Incongruent",1,1569
"ycXRu0H8U30S","4","Incongruent",1,1083
"ycXRu0H8U30S","4","Congruent",1,1331
"ycXRu0H8U30S","4","Congruent",1,1232
"wZLHENL1u8Pp","1","Congruent",1,1371
"wZLHENL1u8Pp","1","Incongruent",1,1410
"wZLHENL1u8Pp","1","Incongruent",1,1294
"wZLHENL1u8Pp","1","Incongruent",1,1164
"wZLHENL1u8Pp","1","Incongruent",1,1247
"wZLHENL1u8Pp","1","Incongruent",1,1218
"wZLHENL1u8Pp","1","Incongruent",1,980
"wZLHENL1u8Pp","1","Incongruent",1,1039
"wZLHENL1u8Pp","1","Congruent",1,886
"wZLHENL1u8Pp","1","Congruent",1,1367
"wZLHENL1u8Pp","1","Incongruent",1,1269
"wZLHENL1u8Pp","1","Congruent",1,1217
"wZLHENL1u8Pp","1","Incongruent",1,1185
"wZLHENL1u8Pp","1","Congruent",1,744
"wZLHENL1u8Pp","1","Congruent",1,1341
"wZLHENL1u8Pp","1","Congruent",1,663
"wZLHENL1u8Pp","1","Incongruent",1,1207
"wZLHENL1u8Pp","1","Congruent",1,1077
"wZLHENL1u8Pp","1","Incongruent",1,1104
"wZLHENL1u8Pp","1","Congruent",1,864
"wZLHENL1u8Pp","1","Congruent",1,899
"wZLHENL1u8Pp","1","Congruent",1,667
"wZLHENL1u8Pp","1","Incongruent",1,1226
"wZLHENL1u8Pp","1","Congruent",1,618
"wZLHENL1u8Pp","2","Incongruent",1,1185
"wZLHENL1u8Pp","2","Congruent",1,995
"wZLHENL1u8Pp","2","Incongruent",1,1043
"wZLHENL1u8Pp","2","Congruent",1,717
"wZLHENL1u8Pp","2","Congruent",1,658
"wZLHENL1u8Pp","2","Congruent",1,1138
"wZLHENL1u8Pp","2","Incongruent",1,699
"wZLHENL1u8Pp","2","Congruent",1,497
"wZLHENL1u8Pp","2","Incongruent",1,723
"wZLHENL1u8Pp","2","Incongruent",1,664
"wZLHENL1u8Pp","2","Incongruent",1,1100
"wZLHENL1u8Pp","2","Incongruent",1,572
"wZLHENL1u8Pp","2","Congruent",1,906
"wZLHENL1u8Pp","2","Congruent",1,705
"wZLHENL1u8Pp","2","Incongruent",1,869
"wZLHENL1u8Pp","2","Congruent",1,862
"wZLHENL1u8Pp","2","Congruent",1,1197
"wZLHENL1u8Pp","2","Incongruent",1,1057
"wZLHENL1u8Pp","2","Incongruent",1,892
"wZLHENL1u8Pp","2","Incongruent",1,831
"wZLHENL1u8Pp","2","Congruent",1,598
"wZLHENL1u8Pp","2","Incongruent",1,932
"wZLHENL1u8Pp","2","Congruent",1,655
"wZLHENL1u8Pp","2","Congruent",1,707
"wZLHENL1u8Pp","3","Congruent",1,939
"wZLHENL1u8Pp","3","Incongruent",1,1066
"wZLHENL1u8Pp","3","Congruent",1,680
"wZLHENL1u8Pp","3","Incongruent",1,1081
"wZLHENL1u8Pp","3","Incongruent",1,857
"wZLHENL1u8Pp","3","Incongruent",1,640
"wZLHENL1u8Pp","3","Congruent",1,1058
"wZLHENL1u8Pp","3","Congruent",1,907
"wZLHENL1u8Pp","3","Congruent",1,1659
"wZLHENL1u8Pp","3","Congruent",1,673
"wZLHENL1u8Pp","3","Incongruent",1,761
"wZLHENL1u8Pp","3","Congruent",1,464
"wZLHENL1u8Pp","3","Congruent",1,726
"wZLHENL1u8Pp","3","Congruent",1,867
"wZLHENL1u8Pp","3","Incongruent",1,801
"wZLHENL1u8Pp","3","Congruent",1,568
"wZLHENL1u8Pp","3","Incongruent",1,1169
"wZLHENL1u8Pp","3","Incongruent",1,1133
"wZLHENL1u8Pp","3","Incongruent",1,691
"wZLHENL1u8Pp","3","Incongruent",1,1086
"wZLHENL1u8Pp","3","Congruent",1,837
"wZLHENL1u8Pp","3","Congruent",1,1032
"wZLHENL1u8Pp","3","Incongruent",1,861
"wZLHENL1u8Pp","3","Incongruent",1,673
"wZLHENL1u8Pp","4","Incongruent",1,748
"wZLHENL1u8Pp","4","Incongruent",1,577
"wZLHENL1u8Pp","4","Congruent",1,1032
"wZLHENL1u8Pp","4","Congruent",1,490
"wZLHENL1u8Pp","4","Congruent",1,617
"wZLHENL1u8Pp","4","Congruent",1,1235
"wZLHENL1u8Pp","4","Incongruent",1,551
"wZLHENL1u8Pp","4","Incongruent",1,1040
"wZLHENL1u8Pp","4","Incongruent",1,822
"wZLHENL1u8Pp","4","Incongruent",1,637
"wZLHENL1u8Pp","4","Incongruent",1,895
"wZLHENL1u8Pp","4","Congruent",1,611
"wZLHENL1u8Pp","4","Incongruent",1,589
"wZLHENL1u8Pp","4","Congruent",1,639
"wZLHENL1u8Pp","4","Congruent",1,502
"wZLHENL1u8Pp","4","Incongruent",1,886
"wZLHENL1u8Pp","4","Incongruent",1,1344
"wZLHENL1u8Pp","4","Congruent",1,506
"wZLHENL1u8Pp","4","Incongruent",1,647
"wZLHENL1u8Pp","4","Congruent",1,526
"wZLHENL1u8Pp","4","Congruent",1,418
"wZLHENL1u8Pp","4","Congruent",1,787
"wZLHENL1u8Pp","4","Incongruent",1,837
"wZLHENL1u8Pp","4","Congruent",1,632
"8DasdvscOnZH","1","Incongruent",1,1716
"8DasdvscOnZH","1","Congruent",1,1609
"8DasdvscOnZH","1","Incongruent",1,2222
"8DasdvscOnZH","1","Incongruent",1,1638
"8DasdvscOnZH","1","Incongruent",1,2990
"8DasdvscOnZH","1","Congruent",1,1045
"8DasdvscOnZH","1","Congruent",1,1988
"8DasdvscOnZH","1","Incongruent",1,2657
"8DasdvscOnZH","1","Incongruent",1,2009
"8DasdvscOnZH","1","Incongruent",1,1616
"8DasdvscOnZH","1","Congruent",1,931
"8DasdvscOnZH","1","Congruent",1,1668
"8DasdvscOnZH","1","Congruent",1,1292
"8DasdvscOnZH","1","Congruent",1,2292
"8DasdvscOnZH","1","Incongruent",1,1999
"8DasdvscOnZH","1","Incongruent",1,1612
"8DasdvscOnZH","1","Congruent",1,1425
"8DasdvscOnZH","1","Congruent",1,1677
"8DasdvscOnZH","1","Congruent",1,1636
"8DasdvscOnZH","1","Incongruent",1,1723
"8DasdvscOnZH","1","Incongruent",1,1366
"8DasdvscOnZH","1","Congruent",1,1148
"8DasdvscOnZH","1","Incongruent",1,1644
"8DasdvscOnZH","1","Congruent",1,1796
"8DasdvscOnZH","2","Incongruent",1,2092
"8DasdvscOnZH","2","Incongruent",1,1498
"8DasdvscOnZH","2","Incongruent",1,1529
"8DasdvscOnZH","2","Congruent",1,817
"8DasdvscOnZH","2","Congruent",1,1707
"8DasdvscOnZH","2","Congruent",1,1467
"8DasdvscOnZH","2","Incongruent",1,1878
"8DasdvscOnZH","2","Incongruent",1,1810
"8DasdvscOnZH","2","Incongruent",1,1195
"8DasdvscOnZH","2","Congruent",1,1106
"8DasdvscOnZH","2","Congruent",1,1312
"8DasdvscOnZH","2","Congruent",1,1111
"8DasdvscOnZH","2","Congruent",1,1933
"8DasdvscOnZH","2","Congruent",1,1516
"8DasdvscOnZH","2","Congruent",1,1278
"8DasdvscOnZH","2","Incongruent",1,1346
"8DasdvscOnZH","2","Congruent",1,1350
"8DasdvscOnZH","2","Congruent",1,1320
"8DasdvscOnZH","2","Congruent",1,1769
"8DasdvscOnZH","2","Incongruent",1,1337
"8DasdvscOnZH","2","Incongruent",1,1790
"8DasdvscOnZH","2","Incongruent",1,1637
"8DasdvscOnZH","2","Incongruent",1,1810
"8DasdvscOnZH","2","Incongruent",1,1132
"8DasdvscOnZH","3","Congruent",1,1023
"8DasdvscOnZH","3","Congruent",1,1183
"8DasdvscOnZH","3","Incongruent",1,1862
"8DasdvscOnZH","3","Incongruent",1,1511
"8DasdvscOnZH","3","Congruent",1,1126
"8DasdvscOnZH","3","Congruent",1,1315
"8DasdvscOnZH","3","Congruent",1,1211
"8DasdvscOnZH","3","Incongruent",1,1937
"8DasdvscOnZH","3","Congruent",1,2060
"8DasdvscOnZH","3","Incongruent",1,1009
"8DasdvscOnZH","3","Incongruent",1,672
"8DasdvscOnZH","3","Congruent",1,996
"8DasdvscOnZH","3","Incongruent",1,1809
"8DasdvscOnZH","3","Incongruent",1,781
"8DasdvscOnZH","3","Incongruent",1,1337
"8DasdvscOnZH","3","Incongruent",1,1302
"8DasdvscOnZH","3","Congruent",1,1671
"8DasdvscOnZH","3","Congruent",1,1919
"8DasdvscOnZH","3","Incongruent",1,1172
"8DasdvscOnZH","3","Incongruent",1,1978
"8DasdvscOnZH","3","Incongruent",1,2438
"8DasdvscOnZH","3","Congruent",1,598
"8DasdvscOnZH","3","Congruent",1,1042
"8DasdvscOnZH","3","Congruent",1,1184
"8DasdvscOnZH","4","Incongruent",1,2795
"8DasdvscOnZH","4","Incongruent",1,1372
"8DasdvscOnZH","4","Congruent",1,1173
"8DasdvscOnZH","4","Incongruent",1,1507
"8DasdvscOnZH","4","Congruent",1,1070
"8DasdvscOnZH","4","Incongruent",1,1095
"8DasdvscOnZH","4","Congruent",1,1308
"8DasdvscOnZH","4","Incongruent",1,1396
"8DasdvscOnZH","4","Congruent",1,1183
"8DasdvscOnZH","4","Incongruent",1,1637
"8DasdvscOnZH","4","Incongruent",1,1320
"8DasdvscOnZH","4","Congruent",1,1790
"8DasdvscOnZH","4","Congruent",1,1186
"8DasdvscOnZH","4","Incongruent",1,909
"8DasdvscOnZH","4","Congruent",1,944
"8DasdvscOnZH","4","Incongruent",1,830
"8DasdvscOnZH","4","Incongruent",1,693
"8DasdvscOnZH","4","Congruent",1,503
"8DasdvscOnZH","4","Incongruent",1,773
"8DasdvscOnZH","4","Congruent",1,1164
"8DasdvscOnZH","4","Congruent",1,503
"8DasdvscOnZH","4","Incongruent",1,541
"8DasdvscOnZH","4","Congruent",1,1800
"8DasdvscOnZH","4","Congruent",1,485
"JJlSQ0unAA12","1","Congruent",1,1053
"JJlSQ0unAA12","1","Congruent",1,986
"JJlSQ0unAA12","1","Congruent",1,1063
"JJlSQ0unAA12","1","Congruent",1,1183
"JJlSQ0unAA12","1","Congruent",1,951
"JJlSQ0unAA12","1","Congruent",1,954
"JJlSQ0unAA12","1","Incongruent",1,1265
"JJlSQ0unAA12","1","Incongruent",1,1390
"JJlSQ0unAA12","1","Incongruent",1,1158
"JJlSQ0unAA12","1","Incongruent",1,1413
"JJlSQ0unAA12","1","Congruent",1,1060
"JJlSQ0unAA12","1","Congruent",1,1034
"JJlSQ0unAA12","1","Incongruent",1,1353
"JJlSQ0unAA12","1","Congruent",1,1092
"JJlSQ0unAA12","1","Incongruent",1,1010
"JJlSQ0unAA12","1","Incongruent",1,983
"JJlSQ0unAA12","1","Incongruent",1,887
"JJlSQ0unAA12","1","Incongruent",1,909
"JJlSQ0unAA12","1","Incongruent",1,935
"JJlSQ0unAA12","1","Incongruent",1,1031
"JJlSQ0unAA12","1","Congruent",1,1003
"JJlSQ0unAA12","1","Congruent",1,594
"JJlSQ0unAA12","1","Incongruent",1,840
"JJlSQ0unAA12","1","Congruent",1,916
"JJlSQ0unAA12","2","Incongruent",1,850
"JJlSQ0unAA12","2","Incongruent",1,860
"JJlSQ0unAA12","2","Incongruent",1,755
"JJlSQ0unAA12","2","Congruent",1,715
"JJlSQ0unAA12","2","Congruent",1,855
"JJlSQ0unAA12","2","Congruent",1,489
"JJlSQ0unAA12","2","Congruent",1,698
"JJlSQ0unAA12","2","Incongruent",1,989
"JJlSQ0unAA12","2","Congruent",1,639
"JJlSQ0unAA12","2","Congruent",1,703
"JJlSQ0unAA12","2","Congruent",1,644
"JJlSQ0unAA12","2","Incongruent",1,843
"JJlSQ0unAA12","2","Incongruent",1,902
"JJlSQ0unAA12","2","Incongruent",0,882
"JJlSQ0unAA12","2","Congruent",1,640
"JJlSQ0unAA12","2","Incongruent",1,745
"JJlSQ0unAA12","2","Congruent",1,475
"JJlSQ0unAA12","2","Congruent",1,773
"JJlSQ0unAA12","2","Congruent",1,789
"JJlSQ0unAA12","2","Incongruent",1,943
"JJlSQ0unAA12","2","Incongruent",1,1233
"JJlSQ0unAA12","2","Incongruent",1,922
"JJlSQ0unAA12","2","Congruent",1,804
"JJlSQ0unAA12","2","Incongruent",1,832
"JJlSQ0unAA12","3","Incongruent",1,917
"JJlSQ0unAA12","3","Congruent",1,485
"JJlSQ0unAA12","3","Incongruent",1,658
"JJlSQ0unAA12","3","Congruent",1,586
"JJlSQ0unAA12","3","Incongruent",1,795
"JJlSQ0unAA12","3","Incongruent",1,812
"JJlSQ0unAA12","3","Congruent",1,603
"JJlSQ0unAA12","3","Congruent",1,722
"JJlSQ0unAA12","3","Congruent",1,409
"JJlSQ0unAA12","3","Incongruent",1,838
"JJlSQ0unAA12","3","Incongruent",1,796
"JJlSQ0unAA12","3","Congruent",1,569
"JJlSQ0unAA12","3","Congruent",1,859
"JJlSQ0unAA12","3","Congruent",1,793
"JJlSQ0unAA12","3","Congruent",1,702
"JJlSQ0unAA12","3","Congruent",1,885
"JJlSQ0unAA12","3","Incongruent",1,537
"JJlSQ0unAA12","3","Congruent",1,601
"JJlSQ0unAA12","3","Incongruent",1,667
"JJlSQ0unAA12","3","Congruent",1,356
"JJlSQ0unAA12","3","Incongruent",1,602
"JJlSQ0unAA12","3","Incongruent",1,1155
"JJlSQ0unAA12","3","Incongruent",1,798
"JJlSQ0unAA12","3","Incongruent",0,750
"JJlSQ0unAA12","4","Congruent",1,1013
"JJlSQ0unAA12","4","Congruent",1,729
"JJlSQ0unAA12","4","Congruent",1,570
"JJlSQ0unAA12","4","Incongruent",1,826
"JJlSQ0unAA12","4","Incongruent",1,966
"JJlSQ0unAA12","4","Congruent",1,592
"JJlSQ0unAA12","4","Incongruent",1,706
"JJlSQ0unAA12","4","Incongruent",1,907
"JJlSQ0unAA12","4","Congruent",1,813
"JJlSQ0unAA12","4","Incongruent",0,712
"JJlSQ0unAA12","4","Congruent",1,725
"JJlSQ0unAA12","4","Incongruent",1,850
"JJlSQ0unAA12","4","Congruent",1,774
"JJlSQ0unAA12","4","Incongruent",1,1070
"JJlSQ0unAA12","4","Incongruent",1,893
"JJlSQ0unAA12","4","Congruent",1,626
"JJlSQ0unAA12","4","Congruent",1,633
"JJlSQ0unAA12","4","Congruent",1,656
