,mean,std,2.5q,25q,50q,75q,97.5q,mc err
t_subj(2).TSOb1FVsC6Gj,0.3209252701899485,0.027479064548888286,0.2614901561388111,0.3032131206637941,0.32356723025517375,0.34069335476797274,0.36728415057521535,0.0011774619977419408
t_subj(2).V3QbPDaHmegI,0.290687715111797,0.01843997709140399,0.2489611961505692,0.27914644744355166,0.29247573440088404,0.30321283189681175,0.3222655302213942,0.000899016293366807
t_subj(2).VaDNI9pgJd1X,0.3778198154860441,0.03691249915394779,0.29387801816380704,0.3550146683800849,0.3794923465132978,0.404278079574347,0.4438478723594206,0.0016377849488867409
t_subj(2).Wb2VgDD1oiqn,0.2832148237132336,0.023962777432141508,0.22838954502671685,0.26892603339803667,0.2853275665217754,0.30033662880562506,0.3235582193005675,0.000791521715303929
t_subj(2).XdNdtPH2gx6g,0.3693021641342034,0.03952404757519932,0.28709211025301673,0.3429590290531145,0.37084674694333597,0.397522888841852,0.439481406700659,0.0015182034790435061
t_subj(2).YJtWDBhIZrfu,0.3180342685216985,0.026511355108431413,0.26413926974338187,0.30089596035544736,0.3194614792217917,0.3353604179036604,0.3703017394857445,0.0011722397169534806
t_subj(2).Yr8fjKtzqBSc,0.3064072771748434,0.02169040411159523,0.25996904664211923,0.29247476557026825,0.30819182020538216,0.32199883267083834,0.3457206682812694,0.001039203230097385
t_subj(2).ZyEayYnQuirQ,0.3289825601246214,0.02184085016273776,0.2762006792357402,0.31680063258246544,0.33370299931944497,0.3448608267995106,0.3596610913219143,0.0014395293707562425
t_subj(2).a1fyzaUeRMiI,0.35313901968023054,0.02447862266609527,0.2988703884966491,0.338478938441216,0.35573533658154854,0.3714100063416009,0.3932959848256631,0.0012338471574334007
t_subj(2).a2u6gJO7Y274,0.27597328541314164,0.025331794969349366,0.2235640680728823,0.25956545396429337,0.27713615057590524,0.29323370495429557,0.32231091100781023,0.0010607616700954667
t_subj(2).a2uc42qALAbk,0.32851054198671076,0.02499723159837455,0.27149707492152575,0.3132631914221281,0.33088606366669776,0.3460843931301102,0.37051197171147066,0.0013318966196732424
t_subj(2).bIGrT2JgnV8h,0.4038170700986967,0.036096464399588545,0.3237433513461328,0.3789119796496795,0.4066556159713361,0.4301199018466351,0.46672636144361984,0.002372029530065714
t_subj(2).beMiKSQwLbmP,0.3627607180217757,0.036629910848599664,0.28129129076961207,0.33962401270520365,0.3649836988137128,0.38833355497217326,0.4216957291040325,0.0014941276887687747
t_subj(2).bfadGrp5nqVu,0.27628784038303794,0.022673701518570278,0.22843489787109272,0.2630914867604655,0.27725606293004446,0.29100958630150536,0.31866613358038004,0.0010245923571029513
t_subj(2).bfsCGazJkgHe,0.3719037569612343,0.034244796232244495,0.29969486510428434,0.34964141584646413,0.37537713645671467,0.3953447330304279,0.4336566226194298,0.0018844417515230954
t_subj(2).bsBTMtR449YJ,0.35029028110618865,0.031809080874559276,0.28289913071424105,0.3281265218981442,0.35204303492682104,0.3731795993896684,0.40567465868942887,0.001494492033844056
t_subj(2).c1bgmfeXTXTb,0.25325911281515134,0.023211010607763354,0.21153124023445108,0.23802178179655187,0.2533247774126966,0.26700581897892917,0.3101802826848978,0.0009465955393787881
t_subj(2).eYN6bFalTKXx,0.3171623908610478,0.023642380118464375,0.26683205838068774,0.30139170063818044,0.31841563472059864,0.3347717950410787,0.3569049551593555,0.0013380725501760636
