,a,v(full violation),v(no violation),v(purpose violation),v(text violation),t(full violation),t(no violation),t(purpose violation),t(text violation),z_trans(full violation),z_trans(no violation),z_trans(purpose violation),z_trans(text violation)
68,3.4072040052022556,1.0181298938121144,-1.028630619678894,-0.5468451114284467,0.22908483854057998,0.654397826159315,0.6634270471119493,0.6981808019622797,0.8116633297363814,-0.3067318519670317,0.33125310460465773,0.29480591768449127,-0.0007378272645773322
69,3.395239147354755,1.028108331341473,-1.1133829726325315,-0.4931211667390257,0.18359285044291201,0.6525649623952322,0.6572370544667622,0.6941575089986624,0.8426314687216916,-0.3402205238040059,0.41179497162141565,0.263700627697911,0.11514399030445956
70,3.466127473413939,0.988987504473829,-1.0673775435838966,-0.5513829914112027,0.19511126879468288,0.6661867329208154,0.6450985349264018,0.6816702812704061,0.8535218306608098,-0.24038544610357893,0.348532116639217,0.29943627788030935,0.12931386129450873
71,3.426459536216825,0.9940485182682854,-1.0742471884025129,-0.5393232042526223,0.20019161713211,0.6591142642626782,0.6755163292354748,0.6568391708611022,0.8836878869098767,-0.25911562027990587,0.34122818381613645,0.30871549594688225,0.119780614568192
72,3.4248554989499196,0.9955202308611253,-1.0596907759957848,-0.5488088694322157,0.20547750150760224,0.6352133344951464,0.6387693668744159,0.6946309784202578,0.7818741711792114,-0.3134036503165032,0.3578597952256615,0.31561653546091517,0.08922845424440486
73,3.3935062056325735,1.017342310688321,-1.034165915293239,-0.5693427779965685,0.22872699132580795,0.6594946010569419,0.7069839041521917,0.6977646477078386,0.8279719594644339,-0.32734762912170384,0.26010615161255196,0.34016877892808883,0.055841849832131286
74,3.4271677279456814,0.9769392474806534,-1.0481159625029106,-0.5035214042689342,0.22673022854771735,0.6674982213943106,0.6661213153482687,0.7020762465547109,0.8141573633703244,-0.2567719531200529,0.28009278591269243,0.2574963900342603,0.021236037836806054
75,3.4478768233744153,0.9692752333079544,-1.0638338740190765,-0.5276764364285127,0.2488946812095864,0.6586305258375111,0.655388688486998,0.6863783374131759,0.8158439410711232,-0.2580632495044465,0.2881480885387446,0.26765670045401246,-0.01650806139037959
76,3.4806012390930374,0.9424483207838097,-1.092587615652956,-0.5426449596124446,0.2198398329488901,0.6463906449290988,0.643802347064843,0.6821942463102093,0.8245125936366393,-0.22853814548873386,0.36986535117124836,0.30971918355175243,0.10070244223974956
77,3.4431738934532103,1.0180034887975917,-1.0578876361381615,-0.5513244589710753,0.18272686558329065,0.662734332301608,0.6319299221703812,0.6864164621028002,0.8187014201599032,-0.2558797874890143,0.3445202333437612,0.3149007968942885,0.10468113836279427
78,3.3950474666469623,0.9672692875259292,-1.043377741810733,-0.48666696373258,0.23496892014649198,0.6612143537314733,0.6669306104242142,0.7032195650043134,0.8567988506076379,-0.2675321298438331,0.32768598290826095,0.27371675617753866,0.04760205369242837
79,3.4198202542128926,1.0064337082385593,-1.0748800062941806,-0.5028292173600162,0.2305217236981243,0.6496301790211267,0.6624541373803436,0.7086958110315117,0.8590294451854527,-0.28209396050951485,0.3320194204305182,0.2817523237653865,0.028213539166970406
80,3.4221658990971164,0.9830027400136059,-1.0562560849134344,-0.5045949418086242,0.17975917924467633,0.666137123664207,0.6716484194955804,0.7165216959110335,0.8478846701072855,-0.25505214485495176,0.2774225042502546,0.25342297507057704,0.11686325491289984
81,3.4369161852075516,0.98910433985219,-1.0355972719402384,-0.5033098180096237,0.23582517905112865,0.6635667923268587,0.6786387598721405,0.6859794714449937,0.8623359962251599,-0.2564260566820916,0.25744022266302813,0.24770409755162187,0.02227904805294295
82,3.3913515968720502,1.0003059381659254,-1.0397688754746304,-0.5412907049100422,0.19836152960988213,0.6488723141052957,0.6825165388729896,0.702702162998124,0.849872159977788,-0.2736249572355962,0.29297501785270086,0.2962744295214803,0.1161911133926996
83,3.4234485131474384,1.0230914553619963,-1.0387104736174386,-0.5387342045217007,0.20905012778032322,0.6474649002318147,0.6622161540047588,0.6820669638887663,0.8224578665759248,-0.30787576417842455,0.29626587587519804,0.32195287641400705,0.06787197085641392
84,3.432842482385168,1.007746413826046,-1.0713171877997627,-0.5469901583356243,0.19190761598824493,0.6556009720469425,0.6619910189590591,0.6783006070806917,0.8665647781672939,-0.30025186940078424,0.34661685362379807,0.28351748830068785,0.10831897089835597
85,3.424884893295258,0.9562770719958661,-1.0539460705202572,-0.5011170895507867,0.19721430235821716,0.6598446555991063,0.6904271190425751,0.6849979141617257,0.8511034057402609,-0.23161351781062356,0.3150133769757042,0.2862126874325216,0.11878360069729407
